Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,0,5,368.14940452575684,2047,138.6909329996207,217.80038142300637,0.6367800280857117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,1,5,728.4009799957275,4089,135.54144686033982,204.64353462011366,0.6623294848378657,0.012238063,0.152490234375,-11.344716975092888,0.00920039415359497,0.0003,3.7175440788269043,-0.018982210182002746,0.9985214471817017,11.162517046928405
3,2,5,1088.7397511005402,6130,140.72180440187884,207.00963998354052,0.6797838226909033,0.008505976,0.08447265625,-11.329817533493042,-0.08253717422485352,0.0003,2.3728432655334473,-0.015218315813399386,0.9960729479789734,7.302305069565773
4,3,5,1449.0987548828125,8180,139.43044294755666,202.20308710312747,0.6895564501270173,0.010726716,0.1115234375,-11.315543416142464,-0.2232069969177246,0.0003,1.7170796394348145,-0.021272507763205793,0.9947825074195862,6.230946850031614
5,4,0,3572.616041660309,10001,132.96155360024142,218.80654872883343,0.6076671579195759,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,5,3932.877639770508,12056,133.48863883849893,208.23208865428106,0.6410570037556722,0.0021308654,0.00322265625,-11.318046420812607,-0.006308317184448242,0.0003,4.808680534362793,-0.00437501615670044,0.9957330822944641,1058.1184314265847
7,6,5,4293.132728099823,14122,137.57529126976527,232.86798348930515,0.5907866302972631,0.008980255,0.07900390625,-11.306473726034165,-0.4956601858139038,0.0003,0.9677903056144714,-0.014375229016150116,0.9930462837219238,3.30332624129951
8,7,5,4653.382209062576,16195,133.31472008960415,205.77988180912462,0.64785108688741,0.009508423,0.089501953125,-11.290714365243911,-0.17204070091247559,0.0003,0.9149557948112488,-0.013717561747762374,0.9922606348991394,2.4747258830815553
9,8,5,5013.583024024963,18264,134.96855047549988,237.1864100216186,0.5690399819416215,0.0096573215,0.082861328125,-11.288294187188148,0.049607932567596436,0.0003,0.9470778703689575,-0.017036198808636983,0.9924302697181702,2.363601743429899
10,9,0,7116.63662314415,20001,132.74707197752602,250.01875765052128,0.5309484505281847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,10,5,7476.875612258911,22064,127.07094636898992,193.21807155525738,0.657655597875324,0.0030981293,0.0072265625,-11.28874449133873,0.0032079219818115234,0.0003,148.44032287597656,-0.004737220398965292,0.9921623468399048,1052.2492484778165
12,11,5,7837.2087297439575,24122,124.86625769378317,248.84265943417282,0.5017879891563145,0.008680968,0.0814453125,-11.280517607927322,-0.9225480556488037,0.0003,1.2362853288650513,-0.01735402097547194,0.9903007745742798,3.0615045547485353
13,12,5,8197.557802200317,26192,124.19738776047252,228.19462244645743,0.5442607999652299,0.010519061,0.10849609375,-11.281990265846252,-0.3687450885772705,0.0003,0.7169209718704224,-0.017329225310822947,0.9916703701019287,1.935921524465084
14,13,5,8557.75279712677,28262,125.43556903146897,224.45362521621593,0.5588484877917967,0.011008073,0.1111328125,-11.283881145715714,0.18512529134750366,0.0003,0.5291797518730164,-0.018713318446680206,0.9916088581085205,1.380552933178842
15,14,0,10661.66003704071,30001,111.22314785791838,252.4446829950928,0.44058423627040866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
