Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
49,53,0,35766.56746697426,110001,161.35643202803922,240.86556754513953,0.6699024425639424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,55,8,36126.75884580612,113062,164.94621637847288,218.552218261539,0.7547222246954437,0.021639459,0.219775390625,-10.960271632671356,-0.31270599365234375,0.0003,0.9221258759498596,-0.00560910470521776,0.9513029456138611,1.9663220282644034
51,56,9,36486.93742442131,116313,166.67314187756904,207.64664941868836,0.8026767701004297,0.021359548,0.2326171875,-10.946476078033447,0.04396021366119385,0.0003,0.9777392148971558,-0.006561859307112172,0.9494478702545166,1.913185741752386
52,58,7,36847.34992456436,119120,164.1779758035555,231.45634483318608,0.7093258813962562,0.01843708,0.164501953125,-10.938267508149147,0.14922982454299927,0.0003,2.2500462532043457,-0.012632417815621012,0.9493882060050964,2.413550568372011
53,58,0,38749.06079912186,120001,164.1119796825995,212.98666672124853,0.7705270109578504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54,60,8,39109.18264460564,122942,160.11624617555523,197.69780252297375,0.8099040259031139,0.01311874,0.135400390625,-10.913677427172662,0.16506588459014893,0.0003,1.6483309268951416,-0.016387382897664792,0.9456105828285217,3.3900783393532037
55,61,8,39470.133689403534,126003,163.20149971226627,237.3377219209545,0.6876340532442654,0.017941456,0.2548828125,-10.885673290491104,-0.03183472156524658,0.0003,1.228087306022644,-0.007692449379828758,0.943409264087677,1.8108377180993558
56,63,8,39830.26039814949,129142,163.4309447612576,226.70392305626072,0.720900382128364,0.0177798,0.20390625,-10.877510476112366,0.10395079851150513,0.0003,0.5567859411239624,-0.013919181245728395,0.9410017728805542,1.6090260626748205
57,63,0,41738.54853582382,130001,165.7073191041397,232.41299894610216,0.7129864502224685,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58,64,8,42098.64926791191,133069,165.3189723582613,234.6870137849342,0.704423179161326,0.010137795,0.11669921875,-10.85982555449009,-0.00840151309967041,0.0003,75.53460693359375,-0.004698352248669835,0.940951943397522,1054.2204459667205
59,66,8,42458.81201720238,136125,166.80127715344696,207.61600833903967,0.8034124077805131,0.020486437,0.209521484375,-10.83008822798729,0.0852929949760437,0.0003,0.7130846381187439,-0.00793675532040652,0.9363656640052795,1.6730173015967011
60,67,8,42819.00783228874,139062,167.56447617607054,229.03713071951293,0.7316039790128003,0.014059169,0.178955078125,-10.81309899687767,0.5099390745162964,0.0003,0.7039057016372681,-0.009766020262759412,0.9345523118972778,2.3060994680970905
61,68,0,44725.59340929985,140001,167.0624195069504,214.03709860831023,0.7805302005736683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62,69,8,45086.18510437012,143169,168.92588660977995,233.52482788606167,0.7233744186386898,0.01625844,0.161767578125,-10.715421503782272,-0.0024118423461914062,0.0003,1517.9974365234375,-0.00856107550644083,0.9240518808364868,1043.2914540462195
63,71,8,45446.31280708313,146222,167.38964504332276,210.78674855416642,0.794118445260368,0.016445005,0.21796875,-10.721975764632225,0.0707545280456543,0.0003,0.8119932413101196,-0.0038875841884873806,0.9230419397354126,1.873642086982727
64,72,8,45806.96063065529,149422,164.603180610986,200.60521327323875,0.8205329159954812,0.01871272,0.2087890625,-10.705491650104523,0.09639835357666016,0.0003,0.9943810105323792,-0.00895345284297946,0.9227882027626038,1.8408336348831653
65,73,0,47673.94442868233,150001,167.9258587320153,215.51482539990022,0.7791847192898177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66,74,8,48034.050760269165,153122,170.67155368613555,223.11986926695323,0.7649321158481608,0.016904382,0.12041015625,-10.685933047533036,-0.0006629228591918945,0.0003,72.71309661865234,-0.005069808819098398,0.9208393692970276,1055.063186736405
67,76,8,48394.16626930237,156193,165.79334651005178,236.85003808680096,0.6999929062679386,0.0203029,0.2220703125,-10.716811981797218,0.06169158220291138,0.0003,0.982403039932251,-0.0055281409891904335,0.9237000942230225,1.9254412069916724
68,77,8,48754.93727636337,159307,162.2942985712499,199.17593630659928,0.8148288472028266,0.01963077,0.199609375,-10.716229158639909,-0.010779023170471191,0.0003,0.9246767163276672,-0.006219745494308882,0.923278272151947,1.9169195663183927
69,78,0,50632.795583724976,160001,169.06736820908523,220.3690434000754,0.7672010805172256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70,79,8,50992.95658659935,163037,162.48791221460664,235.06737257437905,0.6912397515448168,0.013033893,0.07763671875,-10.705208241939545,8.004903793334961e-05,0.0003,2316.84033203125,-0.003908640264126006,0.9227421879768372,1045.627341672033
71,81,8,51353.10236740112,166109,163.67783906028916,245.41368372273286,0.6669466697106081,0.01764258,0.213232421875,-10.686372637748718,-0.0025937557220458984,0.0003,1.078914999961853,-0.010803836319973925,0.9214618802070618,2.0848579339683058
72,82,8,51713.27333974838,169117,163.40230993909353,249.81945552293925,0.654081603040278,0.020313133,0.2029296875,-10.677979791164399,0.11710238456726074,0.0003,0.8837621212005615,-0.01067257963877637,0.9194332957267761,1.9680311936885118
73,83,0,53617.37488698959,170001,163.61713652457,212.09725194399098,0.771425065741902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74,84,8,53978.17648148537,173042,162.0577634335355,237.25510870103545,0.6830527878653356,0.012962366,0.115087890625,-10.646475863456725,0.0034508705139160156,0.0003,356.7605895996094,-0.005728494629875058,0.916662871837616,932.6123770479113
75,86,8,54338.34274196625,176206,165.9066105323355,227.92628889749946,0.727895897111479,0.025247045,0.249169921875,-10.612903001904488,0.07168138027191162,0.0003,0.741386890411377,-0.007514306076336652,0.9121066331863403,1.6587439958006143
76,87,8,54698.53609633446,179258,160.50593133597195,242.40937675092647,0.6621275690209393,0.020098645,0.217333984375,-10.609285217523574,-0.7942970991134644,0.0003,0.7600383162498474,-0.006624787124746945,0.913555920124054,1.6759206313639878
77,87,0,56587.14543771744,180001,161.63734269623524,215.1106238446918,0.751414968760149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78,89,8,56947.27594828606,183181,162.09246801084555,216.49628059694862,0.7487078649291592,0.017217431,0.215771484375,-10.609596100449561,0.024937450885772705,0.0003,0.8133715987205505,-0.006687855034397216,0.9128153920173645,1.7463159117847682
79,90,8,57308.40441894531,186233,158.89796847716715,243.1379276918509,0.6535301587276497,0.019905087,0.217578125,-10.588223695755005,-0.06606733798980713,0.0003,0.7129372358322144,-0.007014213045476936,0.9106075763702393,1.765318636968732
80,92,8,57668.54546713829,189318,156.8476235393092,206.97395396454218,0.7578133409297463,0.016000275,0.214306640625,-10.606899598240853,0.18740910291671753,0.0003,0.6402845978736877,-0.009810531587572769,0.9131284952163696,1.6415058178827167
81,92,0,59553.46194076538,190001,160.0382287472594,197.18134926352366,0.8116296462368547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82,94,8,59913.62506914139,193045,158.13215379782608,223.45318036615313,0.7076746615944727,0.019318093,0.19951171875,-10.596897137165069,-0.05957305431365967,0.0003,0.6948063373565674,-0.008662688337790315,0.9113324284553528,1.5816004037857057
83,95,8,60274.26756691933,196077,158.69728349484166,202.47793744707832,0.7837756819126054,0.02503932,0.2392578125,-10.576655742526054,0.11025738716125488,0.0003,0.7076998353004456,-0.011731883161701262,0.9080746173858643,1.5903985487297176
84,97,8,60634.425431251526,198999,154.104124804681,205.85143310306515,0.74861817807955,0.02393318,0.226904296875,-10.52993426322937,0.09861397743225098,0.0003,2.626432180404663,-0.013143966012285091,0.9041186571121216,2.8804084274917843
85,97,0,62550.05667638779,200001,158.5483818478329,219.97064954941277,0.7207706217743274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
86,99,8,62910.165591716766,203110,154.65409624319162,206.60154076251567,0.7485621630526144,0.017395033,0.195361328125,-10.531364011764527,-0.38013386726379395,0.0003,1.410873532295227,-0.012553638181998394,0.9039121866226196,4.008714601397514
87,100,8,63270.3124768734,206108,154.83861639358412,192.66494657227065,0.803667813727094,0.01924977,0.203515625,-10.524073949456215,0.009952425956726074,0.0003,0.9994529485702515,-0.013627044562599621,0.9031863212585449,2.0043812450021505
88,102,8,63630.484268426895,209197,151.70714290061537,240.57404018185042,0.6306047933764575,0.024691168,0.25849609375,-10.507981899380685,0.19017428159713745,0.0003,0.5158445239067078,-0.009013545513153077,0.8998098373413086,1.819685926102102
89,102,0,65533.84816074371,210001,145.2641786002004,190.94575108535307,0.7607615135424882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
90,104,8,65894.02927184105,213087,148.45686114731612,231.4005062890815,0.6415580653996217,0.018206697,0.26103515625,-10.493819075822831,-0.16576635837554932,0.0003,1.2000778913497925,-0.005659936646407004,0.9008830189704895,2.040380911901593
91,105,8,66254.20662903786,216131,147.95274487201806,216.2254346874777,0.684252271643538,0.018878086,0.185107421875,-10.4993236631155,-0.011344194412231445,0.0003,2.791524887084961,-0.008234304936195258,0.900712788105011,2.7882929537445307
92,107,8,66615.661236763,219213,144.9117346470578,226.10572367253565,0.6409025490081381,0.016679734,0.203173828125,-10.49227406680584,0.2363385558128357,0.0003,1.0860280990600586,-0.013301230983779532,0.8986826539039612,2.4859549429267647
93,107,0,68511.49478721619,220001,156.9707443055119,214.8366907178228,0.7306514719670724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94,108,8,68871.65427494049,223081,147.64448086951745,201.67757263978018,0.7320818023391615,0.015887668,0.11220703125,-10.481747567653656,-0.0006994009017944336,0.0003,5.927700996398926,-0.004835765498137334,0.9000928997993469,1052.1029000107198
95,110,8,69231.75956082344,226013,138.85434610253338,211.4647457840496,0.6566311826006835,0.013632467,0.142578125,-10.447633901238442,0.22352856397628784,0.0003,3.8430778980255127,-0.011720610273187049,0.8952823281288147,5.862284473702312
96,111,8,69593.6600432396,228983,139.17072318388338,246.4809530912022,0.5646307409903102,0.019319326,0.1984375,-10.432590594887733,0.4843387007713318,0.0003,1.856588363647461,-0.016250936362484935,0.8923165202140808,3.0730233523994683
97,112,0,71521.03070616722,230001,129.79272458728641,243.10871394198924,0.5338875866796681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
98,113,8,71882.7178902626,233100,139.3839154204379,202.05608037287314,0.6898278693876453,0.020993188,0.21884765625,-10.355676969885826,0.0005658864974975586,0.0003,88.26482391357422,-0.004408401482214686,0.8849571943283081,1045.2243605308236
99,115,8,72243.07186055183,236102,130.29746223462516,239.30821539787297,0.54447550836478,0.019080944,0.23837890625,-10.30513467490673,0.18648332357406616,0.0003,0.7142143249511719,-0.012124057424080093,0.8800414800643921,1.5670879175886512
100,116,8,72603.26397371292,239124,131.60814959731894,238.6745675129645,0.5514125403837598,0.019884735,0.239794921875,-10.296039056777953,0.22450244426727295,0.0003,0.7799736261367798,-0.0099764060578309,0.8769773244857788,1.6284776138141752
101,117,0,74515.77774524689,240001,123.98094997348676,201.7614552264535,0.614492742602063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,118,8,74875.90193033218,242892,129.85435291628002,205.13094730776126,0.6330315080223241,0.012304328,0.110107421875,-10.276741215586663,-0.0003565549850463867,0.0003,299.17681884765625,-0.0060598548603593375,0.8769054412841797,1045.7809645436705
103,120,8,75236.02230024338,245980,129.1326732429535,220.96034928457593,0.584415591580383,0.022651466,0.2517578125,-10.280667358636856,0.21919971704483032,0.0003,0.986903965473175,-0.015327278393669985,0.8786717057228088,1.9319362353533507
104,121,8,75596.16729331017,248980,120.02895969698503,219.10467517765522,0.5478156027463253,0.019086335,0.20546875,-10.281286278367043,0.5005601942539215,0.0003,0.5799380540847778,-0.013094914388784674,0.8760056495666504,2.21551126986742
105,122,0,77526.5876531601,250001,117.3839857180596,203.9268041403534,0.5756182283780098,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
106,123,8,77886.77826499939,252967,122.06556810031705,206.9481557718087,0.5898364623984018,0.009174005,0.106982421875,-10.2753686606884,5.3048133850097656e-05,0.0003,500.9720458984375,-0.009865064702171366,0.8769579529762268,1049.746385987103
107,125,8,78246.88277816772,256006,122.77952220716034,216.56516479284812,0.5669403125133402,0.02518402,0.223388671875,-10.213437885046005,0.3246680498123169,0.0003,0.6232540607452393,-0.01618806964252144,0.8708276152610779,2.2177123237401246
108,126,8,78607.03130912781,258996,127.36552665797839,213.9469748469385,0.5953135198527484,0.034577053,0.284521484375,-10.191565090417862,0.2764396667480469,0.0003,0.7628560066223145,-0.011548798880539834,0.865624725818634,2.0749692931771277
109,126,0,80527.61218309402,260001,120.86229864267004,232.61986241479053,0.5195699859333479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
110,128,7,80887.80408930779,262881,115.8617095778463,232.23143972920133,0.4989062192136837,0.03388195,0.268017578125,-10.190860405564308,0.09186035394668579,0.0003,0.9252715110778809,-0.016310129809426144,0.8708689212799072,2.1558482948690654
111,129,8,81247.98859500885,265884,109.8453172502101,241.33677455166878,0.45515366422821263,0.027942158,0.2517578125,-10.196795403957367,0.2241765260696411,0.0003,1.2982878684997559,-0.011571103495953139,0.8661101460456848,2.4273280519992113
112,131,8,81608.1460518837,268976,114.6895346538243,211.94791284125623,0.5411213213490049,0.027957667,0.271142578125,-10.175234863162041,0.18888497352600098,0.0003,0.9163626432418823,-0.012077409429184626,0.863383948802948,2.133440135791898
113,131,0,83528.28441095352,270001,121.28989346896805,226.56167257278733,0.5353504504606855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
114,133,8,83889.30386710167,272913,114.30485092750766,230.23104601027052,0.49647887593061,0.023922477,0.23056640625,-10.130175268650055,-0.15436279773712158,0.0003,1.3833134174346924,-0.015919145314546766,0.8588895201683044,3.4916406750679014
115,134,8,84249.4487323761,276082,111.51726415674324,205.5144690612843,0.5426248802145841,0.03446516,0.3396484375,-10.116819459199906,0.07311701774597168,0.0003,0.922121524810791,-0.015516146917070728,0.8587665557861328,1.7678959626704454
116,136,7,84609.58120727539,278916,107.04319916965765,212.89160258063455,0.5028061129330552,0.02285227,0.2796875,-10.10814480483532,0.23455148935317993,0.0003,1.8268486261367798,-0.017689975518442223,0.8593189120292664,2.580973321571946
117,136,0,86548.64586639404,280001,114.30282236011529,241.06840876746398,0.47415098039815107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
118,138,8,86908.79530787468,283006,107.85478169173538,225.4324083265419,0.47843512160641194,0.026869418,0.2787109375,-10.112952372431755,0.016012847423553467,0.0003,1.1797564029693604,-0.010766447431524283,0.8595873117446899,2.3950422793626784
119,139,8,87268.92821383476,285914,109.36776415590309,232.8255932224544,0.46974115964737223,0.028219776,0.307275390625,-10.109032234549522,0.1485598087310791,0.0003,0.7080285549163818,-0.016369562556792516,0.8584824204444885,1.6102963350713253
120,141,7,87629.03036570549,288788,102.67093430922833,220.9176966667381,0.46474744150583347,0.02874189,0.280712890625,-10.111687865853309,0.2865625023841858,0.0003,1.0373387336730957,-0.021135257709829602,0.8602614402770996,2.2797507088631392
121,141,0,89574.65999603271,290001,109.60461433943146,207.45212405024122,0.5283369107027661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122,143,8,89934.81525921822,293116,103.53536866449559,202.78867021192724,0.510557954526229,0.031056343,0.3177734375,-10.129646000266074,-0.09956693649291992,0.0003,0.7127380967140198,-0.008514762061531655,0.8628036975860596,1.654891718737781
123,144,8,90294.94782185555,296228,105.37623182869348,207.48479544912078,0.5078744762988368,0.02125863,0.24619140625,-10.147506341338158,0.30029797554016113,0.0003,0.6398361325263977,-0.018314641898905394,0.8639652132987976,1.9480328414589168
124,146,8,90655.02627944946,299304,99.46964326273394,206.59569506128486,0.4814700675792258,0.029698763,0.281298828125,-10.130396786332131,0.16120779514312744,0.0003,0.48215553164482117,-0.018641211003705395,0.8616812825202942,1.505359633266926
125,146,0,92547.91010665894,300001,95.51486820139982,245.78435409505747,0.38861248330094805,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
126,147,8,92908.09617090225,302986,94.20378848910858,243.02714339856394,0.3876266131088682,0.016645525,0.254296875,-10.130377134680748,-0.0030597448348999023,0.0003,217.68515014648438,0.004877574775309768,0.8615927696228027,1053.0630131788553
127,149,8,93268.21478247643,305997,91.52846206161857,215.77019214759454,0.4241941908222885,0.026593592,0.274365234375,-10.089733013510704,0.18981295824050903,0.0003,1.289618968963623,-0.020376988877251277,0.8567278981208801,2.2284865252673627
128,150,8,93628.40894913673,308996,93.68939355132662,214.2403918483534,0.4373096629586224,0.023498558,0.259521484375,-10.06987521648407,0.20421308279037476,0.0003,0.8444353938102722,-0.015900067386974116,0.854333758354187,1.9168435763567686
129,151,0,95549.08979010582,310001,88.58261848907604,196.9692170892436,0.44972823570162573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
130,152,8,95909.20068717003,312955,89.81994219476066,208.3895027426783,0.4310195139995671,0.008068446,0.0791015625,-10.032380864024162,-0.0016775131225585938,0.0003,5.67636251449585,-0.0017279794883506838,0.8514233231544495,1044.821030215174
