Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,2,3,666.2039535045624,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,4,1228.2584629058838,4096,0.009425705,0.100244140625,-11.33155373930931,0.025127828121185303,0.0003,11.154284477233887,-0.01557840664027026,0.9952623248100281,27.720919746160508
3,5,3,1665.8775343894958,6144,0.010560715,0.12939453125,-11.299055776000023,0.5408945381641388,0.0003,10.075292587280273,-0.021341462320560823,0.9925436973571777,26.09712015092373
4,6,3,2037.1442167758942,8192,0.008587813,0.091015625,-11.284214505553246,0.6357048451900482,0.0003,13.039607048034668,-0.017317196264048106,0.9909877181053162,34.948051410913465
5,8,0,4266.992652654648,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,9,4,4650.521807432175,12288,0.008169093,0.034765625,-11.270565998554229,-0.029921293258666992,0.0003,20.60479736328125,-0.005930133443325758,0.9892711639404297,1052.1121670365333
7,10,3,5059.690345287323,14336,0.0033197731,0.00537109375,-11.263240167498589,-0.017810821533203125,0.0003,4397.88037109375,-0.005185849935514852,0.988973081111908,4318.037904345989
8,11,3,5390.581437826157,16384,0.007992536,0.0736328125,-11.259179908037186,0.4887211322784424,0.0003,11.39887523651123,-0.01680220519338036,0.9881590604782104,22.906408527493475
9,12,3,5812.454648733139,18432,0.010868785,0.12490234375,-11.2555524289608,0.6086515784263611,0.0003,4.894373416900635,-0.016274797028745524,0.9877333641052246,13.438815455138684
10,14,0,7928.172479391098,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,15,5,8255.506606578827,22528,0.0031900257,0.009423828125,-11.240559688210487,0.005635559558868408,0.0003,17.2274169921875,-0.004524508491158485,0.9864872097969055,1053.6607582688332
12,15,3,8536.54215145111,24576,0.012072189,0.119287109375,-11.21403339803219,0.49527114629745483,0.0003,3.243281602859497,-0.01578296549996594,0.9795132279396057,15.683285680413245
13,16,3,8824.151938438416,26624,0.016005756,0.250537109375,-11.160332626104355,-0.30611252784729004,0.0003,2.0743327140808105,-0.01433602791366866,0.9740622043609619,4.470633640140295
14,17,4,9083.846525669098,28672,0.0103280395,0.114013671875,-11.142909201979638,0.5318414568901062,0.0003,7.62300968170166,-0.011403929464358952,0.9744064807891846,18.296282906085253
15,18,0,11162.88524222374,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,19,5,11451.687350988388,32768,0.008766389,0.077783203125,-11.089838698506355,-0.010080814361572266,0.0003,65.6565170288086,-0.005354005774279358,0.9672436714172363,1058.8356992572546
17,19,3,11714.97042298317,34816,0.013050957,0.133349609375,-11.079433339834214,0.19307869672775269,0.0003,2.64642333984375,-0.009386547980830074,0.9664661288261414,10.341351209953427
18,20,3,11965.492395877838,36864,0.020690262,0.28232421875,-11.019196957349777,0.03781062364578247,0.0003,1.040772795677185,-0.014264820140670053,0.9594171047210693,2.6057106077671053
19,21,4,12224.195445537567,38912,0.016044453,0.214990234375,-11.01249253153801,-0.04937160015106201,0.0003,1.019287347793579,-0.012254861390101724,0.9589971303939819,1.9919499535113574
20,22,0,14342.416713953018,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,23,4,14639.02371096611,43008,0.0014168036,0.002392578125,-10.99011363685131,0.11629807949066162,0.0003,46.01165771484375,-0.0017205252137500794,0.9558316469192505,1089.0414434611798
22,23,2,14890.335064411163,45056,0.0010777512,0.0025390625,-10.989684811234474,0.6420899331569672,0.0003,3.7678866386413574,-0.004976568954953109,0.9557766318321228,21.506570060551166
23,24,3,15159.313670158386,47104,0.011573328,0.117578125,-10.979416361451149,-0.25878429412841797,0.0003,1.2096245288848877,-0.012534856973070418,0.9539105892181396,2.3253010611981155
24,25,4,15415.247987985611,49152,0.0053779986,0.046337890625,-10.972065815329552,0.7752531170845032,0.0003,2.1444666385650635,-0.0056435254024108875,0.9539169669151306,6.813755412399769
25,26,0,17494.981058597565,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,27,4,17784.53765153885,53248,0.01118198,0.12919921875,-10.934332516789436,-0.0021554231643676758,0.0003,1261.6787109375,-0.006333046218787786,0.9493548274040222,1050.882181173563
27,27,2,18043.18526506424,55296,0.008770152,0.10400390625,-10.933358862996101,0.8412379771471024,0.0003,1.5959289073944092,-0.009109573597379494,0.9484328627586365,15.900434898212552
28,28,3,18292.231703281403,57344,0.015031137,0.18740234375,-10.949611940979958,-0.05641496181488037,0.0003,1.560489535331726,-0.00913555938313948,0.9533707499504089,2.1351875212043523
29,29,4,18543.069068670273,59392,0.0127128335,0.173291015625,-10.956082457304001,0.11834031343460083,0.0003,0.796776533126831,-0.01112541488109855,0.9504051208496094,2.1189287904649974
30,30,0,20613.190036296844,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,31,4,20924.764225244522,63488,0.0017601585,0.013427734375,-10.956026989221574,0.014424741268157959,0.0003,11.702357292175293,-0.0009748743348609423,0.9518904685974121,1047.8859190151095
32,32,5,21188.966656684875,65536,0.0037390871,0.009033203125,-10.955262154340744,0.8644824326038361,0.0003,6.941429138183594,-0.006373641225945903,0.9515876770019531,12.05769785195589
33,32,3,21446.608988523483,67584,0.0090322085,0.072021484375,-10.95278613269329,0.24499958753585815,0.0003,2.025103807449341,-0.012128190261137206,0.9517747163772583,5.860626215487718
34,33,3,21683.888642787933,69632,0.008196561,0.0828125,-10.954366490244865,0.6970604956150055,0.0003,6.9710869789123535,-0.010030633457063232,0.9512749314308167,7.157570388540625
35,34,0,23724.394186496735,71680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36,35,4,23971.080241918564,73728,0.01579997,0.176513671875,-10.983097529411316,0.00014156103134155273,0.0003,765.2803344726562,-0.0024360150993743444,0.9569251537322998,1043.08001190871
37,35,2,24218.623986005783,75776,0.018749036,0.209423828125,-11.024896240234375,0.6298844516277313,0.0003,1.0292435884475708,-0.004679920685885008,0.9632959961891174,5.338172486238181
38,36,3,24471.073716163635,77824,0.016893188,0.204541015625,-11.064389780163765,-0.006705164909362793,0.0003,0.8869516849517822,-0.010008890071185305,0.9653207063674927,1.9703779451549053
39,37,4,24708.4493598938,79872,0.016138751,0.1765625,-11.082827392220498,0.10129612684249878,0.0003,0.7948514819145203,-0.005933107325108722,0.9686201810836792,2.018595813587308
40,38,0,26772.754151582718,81920,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41,39,4,27032.319041728973,83968,0.003450865,0.0158203125,-11.04839829802513,0.04639643430709839,0.0003,23.914894104003906,-0.00268615221066284,0.9632936716079712,1035.5687107115984
42,40,4,27309.766720056534,86016,0.012193661,0.12119140625,-11.037671563029289,-0.36653947830200195,0.0003,1.2551170587539673,-0.012159810618322808,0.9605838656425476,2.542904831841588
43,40,3,27546.0115544796,88064,0.011195501,0.080126953125,-11.026175540685653,0.7443987429141998,0.0003,7.465750217437744,-0.0069355609091871885,0.9602645039558411,16.449842518940567
44,42,1,29635.05533027649,90112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45,42,0,29892.269007205963,92160,0.0077155363,0.1017578125,-10.994512671232224,0.04066765308380127,0.0003,11.9883451461792,-0.0017777322125766659,0.9568164348602295,1071.0718705251813
46,43,3,30161.06492781639,94208,0.019693926,0.20966796875,-10.994141519069672,-0.8670315742492676,0.0003,0.7491400241851807,-0.005604252539342269,0.9566442966461182,2.833522963151336
47,44,4,30403.042702436447,96256,0.0100263655,0.094384765625,-10.993062970042228,0.6425715088844299,0.0003,8.136849403381348,-0.007202552612579893,0.9569532871246338,9.99183471351862
48,45,5,30684.101482391357,98304,0.021707539,0.24775390625,-11.003148046135902,0.06560331583023071,0.0003,0.7897340059280396,-0.009313475308590568,0.9588801860809326,1.8302958216518164
49,46,1,32727.69327902794,100352,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,46,0,32966.89330792427,102400,0.011114946,0.1240234375,-10.992309454083443,-0.0068511962890625,0.0003,106.92945098876953,-0.0061103028881916545,0.956804096698761,1041.3213391106576
51,47,3,33235.116178274155,104448,0.01916888,0.251171875,-10.992096626758576,-0.278425931930542,0.0003,0.8387676477432251,-0.0055123124257079326,0.9570486545562744,1.7232537604868412
