Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,366.3550171852112,3595,137.92047607252272,201.5680913012528,0.6842376448680769,0.011128496,0.120068359375,-11.321562093496322,0.10448086261749268,0.0003,5.139312267303467,-0.020005676928849424,0.9940030574798584,17.638911682367326
2,3,9,726.4971580505371,7185,133.8706912788302,215.86922754763677,0.6201471733588726,0.009179128,0.099755859375,-11.323234781622887,0.46750491857528687,0.0003,5.683891296386719,-0.020296446203428787,0.9973126649856567,15.227674846351146
3,4,1,2809.4348933696747,10001,132.9966548163125,202.6061907970531,0.6564293731257838,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3169.567218542099,13591,138.23537525385973,241.4132430791754,0.5726089152802739,0.008065894,0.07470703125,-11.331489446759225,0.45177316665649414,0.0003,4.771857261657715,-0.01597886238450883,0.9987509250640869,13.728757707774639
5,8,9,3529.689805984497,17181,142.90163844003598,216.03070684670902,0.6614876214863106,0.01059202,0.106396484375,-11.32981297969818,0.5712898075580597,0.0003,2.843416213989258,-0.016960597978322767,0.9962289333343506,8.068038414418698
6,9,1,5612.75169801712,20001,147.816406571962,232.94673771648232,0.6345502324736061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,5972.867533683777,23591,147.79374562500118,249.30750801744423,0.5928170667634283,0.009170353,0.084765625,-11.296233186125756,0.39340198040008545,0.0003,2.347377061843872,-0.015706553508061917,0.9922996759414673,5.128489556163549
8,13,9,6332.9824233055115,27181,147.0135878094319,216.6685926445516,0.6785182199923646,0.019124057,0.258544921875,-11.272529074549675,0.16386252641677856,0.0003,1.088761329650879,-0.011075139220338315,0.9898016452789307,2.204896216839552
9,14,1,8416.206661224365,30001,149.24925433834375,238.87143135232142,0.6248099803873566,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8776.325793266296,33591,151.23788972394618,194.1583443418333,0.7789409733412138,0.01247651,0.1208984375,-11.260114124417305,-1.281667709350586,0.0003,4.407662391662598,-0.017225231560587417,0.9874879717826843,11.342775941640138
11,18,9,9136.437494039536,37181,161.33264554802093,192.25815245582095,0.8391459269072795,0.011088651,0.11005859375,-11.208173879981041,0.33873045444488525,0.0003,1.3399710655212402,-0.014043733931612224,0.9806115031242371,2.783065716922283
12,19,1,11219.645838975906,40001,159.66720434032172,193.9872263558891,0.8230810210533973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,21,9,11579.778873205185,43587,159.9418334730889,205.3577921617649,0.7788447265107874,0.018965421,0.161328125,-11.219878888130188,-0.16744661331176758,0.0003,0.6254174709320068,-0.012812795904028462,0.9848127961158752,2.108911283314228
14,23,9,11939.968720436096,47156,162.25249021527975,195.01507286222505,0.8319997415272022,0.017249469,0.192919921875,-11.197731912136078,0.16524243354797363,0.0003,1.0161917209625244,-0.013395475600555073,0.9799805879592896,1.4620896829292178
15,24,1,14026.522614955902,50001,157.6647825817231,240.62033997465278,0.6552429549319551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,26,9,14386.638838768005,53591,157.71187922306285,220.53677809982662,0.7151273387682943,0.01567368,0.17548828125,-11.151795989274978,0.16450023651123047,0.0003,0.6104536056518555,-0.015598193412006366,0.9734946489334106,1.5351883523166179
17,27,9,14746.763436794281,57185,155.34761822642966,200.01405445634086,0.7766835118096114,0.013287567,0.165673828125,-11.115493795275688,0.21613895893096924,0.0003,0.704800546169281,-0.014096712977334391,0.9707053303718567,1.6591586850583553
18,29,1,16830.01475262642,60001,161.41241494850604,200.06500096996697,0.8067998608748997,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,31,9,17190.13838672638,63591,163.29708494096673,212.13300076680818,0.7697863338126942,0.02168566,0.238525390625,-11.067113319039345,-0.20230615139007568,0.0003,1.1533766984939575,-0.006767724945530062,0.9638358354568481,2.2183643551543355
20,32,9,17550.31927537918,67187,164.29907346046525,217.01820945801668,0.7570750577603018,0.017182218,0.17822265625,-11.02673688530922,0.2904939651489258,0.0003,0.5260491967201233,-0.011407103123201524,0.9584918022155762,1.7799420373514294
21,34,1,19633.334797143936,70001,166.14863532797077,210.67175852848797,0.7886611688652297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,35,9,19993.511061668396,73592,167.12847868494316,237.35921623419495,0.7041162392449202,0.009993535,0.161083984375,-10.965693098306655,-0.0013025999069213867,0.0003,71.09541320800781,3.289247106295079e-05,0.9536998271942139,1046.0015888713301
23,37,9,20353.627435684204,77182,162.08606719003245,215.85891581542037,0.7508889154647254,0.022267208,0.2400390625,-10.956783282756806,0.17621910572052002,0.0003,0.5043890476226807,-0.018610197893576697,0.9508437514305115,1.3186886869370937
24,39,1,22437.73531484604,80001,164.8486957421756,245.5170684709575,0.6714347673211801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,40,9,22797.916615962982,83597,167.28115603794944,213.34348767902114,0.784093097276195,0.0078078257,0.101025390625,-10.942380192875863,0.001160264015197754,0.0003,445.672607421875,-0.0011886761858477257,0.950248122215271,1048.6766666024923
26,42,9,23158.027991056442,87187,162.49637261600637,200.49987213360424,0.8104562406290513,0.0118297,0.105419921875,-10.905819556117057,0.15982890129089355,0.0003,1.694966435432434,-0.009148015995742753,0.9469814896583557,2.4893512850627304
