Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,2,353,5.799651384353638,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,278,12.368739366531372,4096,0.0075499117,0.116650390625,-11.344217565655708,0.3100377917289734,0.0003,0.3650478422641754,-0.00887639419743209,0.9981248378753662,0.5705554945394397
3,4,222,19.225400686264038,6144,0.009414615,0.150390625,-11.334150165319443,-0.1445143222808838,0.0003,0.12635676562786102,-0.0082466206382378,0.9974784851074219,0.33544750777073207
4,6,359,26.203749656677246,8192,0.008252621,0.10205078125,-11.335907557606697,-0.5274064540863037,0.0003,0.1433045119047165,-0.005644234432838857,0.9985476732254028,0.29803877850063143
5,7,285,32.69876980781555,10240,0.01019609,0.118896484375,-11.340282073616981,0.010482966899871826,0.0003,0.12625323235988617,-0.009543139090237674,0.998967707157135,0.27398241276387125
6,8,237,39.13645696640015,12288,0.009749439,0.1224609375,-11.352307564020157,-0.6752924919128418,0.0003,0.049025677144527435,-0.007052352839673403,1.0003303289413452,0.1606205319520086
7,10,405,45.57576394081116,14336,0.0069576376,0.083642578125,-11.365705358982087,0.25579124689102173,0.0003,0.10089032351970673,-0.004878670697507914,1.0039416551589966,0.2304890534840524
8,11,318,51.95795702934265,16384,0.0100366175,0.1076171875,-11.388766485452653,0.49746257066726685,0.0003,0.14641888439655304,-0.009442062735615764,1.005177617073059,0.3142548424191773
9,12,263,58.29723286628723,18432,0.0075780023,0.0859375,-11.386846357584,-0.1089857816696167,0.0003,0.0482202023267746,-0.0023970460912096313,1.004431962966919,0.18595633339136838
10,13,226,64.59552264213562,20480,0.011627308,0.13466796875,-11.387280559539795,-0.9373019933700562,0.0003,0.03520360216498375,-0.005739750294014812,1.0058097839355469,0.19254271909594536
11,15,389,71.00668573379517,22528,0.010552319,0.115771484375,-11.407717636227607,-0.6985882520675659,0.0003,0.08516479283571243,-0.0063604596216464415,1.0077567100524902,0.20732722224202008
12,16,307,77.42231488227844,24576,0.006560704,0.062060546875,-11.39644976556301,0.3329291343688965,0.0003,0.15235553681850433,-0.0029373030563874638,1.0038601160049438,0.38647331008687613
13,17,253,83.82380270957947,26624,0.011254663,0.1712890625,-11.366442999243736,0.9037287309765816,0.0003,0.11854876577854156,-0.008811044944741298,1.0009559392929077,0.23083835479337722
14,18,215,90.25652241706848,28672,0.007746781,0.10361328125,-11.3843108355999,-0.857050895690918,0.0003,0.07654105126857758,-0.004433292635076214,1.0082902908325195,0.20892142120283097
15,20,389,96.62222290039062,30720,0.011022333,0.13623046875,-11.42842692732811,-0.0772167444229126,0.0003,0.12252242863178253,-0.008438948965340387,1.0112963914871216,0.29485553288832306
16,21,308,102.99691343307495,32768,0.0103639485,0.1396484375,-11.47637098133564,-0.19066870212554932,0.0003,0.15615180134773254,-0.010616669930459465,1.0189048051834106,0.39994396939873694
17,22,254,109.42117977142334,34816,0.009165878,0.116455078125,-11.511863234639168,0.5158831477165222,0.0003,0.12278787046670914,-0.0056772667827317495,1.0214498043060303,0.23802160266786815
