Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,43,126,658.2221114635468,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,85,99,1313.9858684539795,4096,0.010543626,0.110595703125,-11.335429033637046,-0.11463356018066406,0.0003,11.351709365844727,-0.024979906136286444,0.9970139861106873,27.183133256435394
3,127,101,1966.1315095424652,6144,0.008916089,0.09482421875,-11.315801298618316,-0.010737299919128418,0.0003,10.517922401428223,-0.024692477175267413,0.9942387342453003,28.03003298640251
4,169,88,2619.8910627365112,8192,0.012914597,0.13251953125,-11.297344660758972,0.019738852977752686,0.0003,7.134371757507324,-0.03396901025698753,0.9928237795829773,22.307520401477813
5,211,76,3274.61207818985,10240,0.011049146,0.107373046875,-11.29258451461792,-0.07995784282684326,0.0003,3.4355390071868896,-0.03136899578821613,0.9918838739395142,15.596640804409981
6,253,68,3928.869398355484,12288,0.009461089,0.099072265625,-11.279107269644737,-0.01173543930053711,0.0003,4.221889972686768,-0.027829093277978244,0.990265429019928,13.514829206466676
7,295,67,4581.874949932098,14336,0.00675186,0.040234375,-11.272608816623688,0.12684857845306396,0.0003,3.5545551776885986,-0.01919027537369402,0.9898276329040527,13.018232555687428
8,338,131,5235.184255123138,16384,0.0066764466,0.034912109375,-11.268156611919403,0.20919299125671387,0.0003,2.539515495300293,-0.016569262587290724,0.9896742701530457,10.134506359696388
9,380,121,5888.518129348755,18432,0.009478787,0.06669921875,-11.274534574151039,0.3646252751350403,0.0003,2.100104331970215,-0.01982480706719798,0.9912129044532776,8.833950063586235
10,422,115,6541.481899738312,20480,0.0084974095,0.059619140625,-11.27123036980629,0.5978552401065826,0.0003,0.9739612340927124,-0.020790352928452195,0.9886439442634583,5.300882066786289
11,464,106,7194.508191585541,22528,0.00907686,0.077978515625,-11.247260880470275,0.5388810336589813,0.0003,1.8244532346725464,-0.02156168494548183,0.9855301976203918,5.839387294650078
12,506,87,7848.626831769943,24576,0.009242446,0.06533203125,-11.222912839055061,0.5404221713542938,0.0003,1.3008430004119873,-0.021436151044326834,0.9822772145271301,5.23612265959382
13,548,81,8501.741344690323,26624,0.011080245,0.10244140625,-11.186307221651077,0.5721257328987122,0.0003,1.1359832286834717,-0.028989015833940358,0.9763917326927185,3.6011116672307253
14,590,73,9155.635237932205,28672,0.011270222,0.104638671875,-11.135612791776657,0.7188466489315033,0.0003,1.1619776487350464,-0.02620028286182787,0.9714888334274292,3.001726535707712
15,632,69,9808.983623981476,30720,0.013749827,0.1458984375,-11.099888083338737,0.648550271987915,0.0003,0.985414445400238,-0.034348693810170514,0.96755450963974,3.0089570943266155
16,674,68,10462.24115896225,32768,0.017147576,0.168359375,-11.081545078754425,0.6316847503185272,0.0003,1.040847659111023,-0.03381374298041919,0.966224193572998,2.7344519842416046
17,717,118,11116.752309322357,34816,0.015509941,0.164111328125,-11.057373738288879,0.6811919808387756,0.0003,0.9012452363967896,-0.035830971942050385,0.9614790678024292,2.182163488864899
18,759,111,11770.086249113083,36864,0.018327387,0.186083984375,-11.01844705939293,0.5083369016647339,0.0003,0.5944954752922058,-0.03659431786800269,0.9570464491844177,1.816680826433003
19,801,106,12422.89997959137,38912,0.017945653,0.186083984375,-10.996940985321999,0.6629352569580078,0.0003,0.8311961889266968,-0.03687498368381057,0.9566717147827148,1.541462628543377
20,843,93,13076.035838603973,40960,0.01758366,0.177978515625,-10.97917019724846,0.5286481976509094,0.0003,0.5370268821716309,-0.03566085739585105,0.9534504413604736,1.6701485635712743
21,885,83,13729.644526004791,43008,0.021297175,0.212060546875,-10.965698891878128,0.5000155568122864,0.0003,0.6090700626373291,-0.03988798398931977,0.9522303938865662,1.510162316262722
22,928,96,14382.983850955963,45056,0.01858864,0.191796875,-10.92911013662815,0.7008602321147919,0.0003,0.7377042174339294,-0.03630021172721172,0.9463298320770264,1.5798027051612735
23,970,93,15035.941209077835,47104,0.017710917,0.169140625,-10.891229432821273,0.3713417649269104,0.0003,0.8192303776741028,-0.02989209657716856,0.9424381852149963,5.9462166965007786
