Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
16,10,0,8705.174611330032,32768,0.011723926,0.1431640625,-11.129893308877945,-5.2928924560546875e-05,0.0003,44.94721603393555,-0.004772882215911522,0.9736137986183167,1055.0188134297728
17,11,4,8910.651173114777,34816,0.015612219,0.20126953125,-11.130217400193214,0.3435635566711426,0.0003,0.5161115527153015,-0.0169134942771052,0.9725316166877747,1.4276312720030546
18,11,2,9116.035429477692,36864,0.017012224,0.213671875,-11.12673552632332,0.2778509259223938,0.0003,0.8966967463493347,-0.01812027691921685,0.9730058312416077,1.1772993590682745
19,12,3,9321.51743721962,38912,0.016760621,0.20244140625,-11.111964809894562,0.37537652254104614,0.0003,0.7428638935089111,-0.021570299238373992,0.9701775312423706,1.3338787645101546
20,13,0,11327.803863048553,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,13,0,11533.189199447632,43008,0.008525232,0.043115234375,-11.040568780899047,-0.0020247697830200195,0.0003,18.293899536132812,-0.0031121134583372624,0.9631425142288208,1044.1097438517959
22,14,4,11741.565424919128,45056,0.019961454,0.239453125,-11.02759907245636,-0.08573615550994873,0.0003,0.34676045179367065,-0.020413196054869333,0.9597546458244324,1.0322820207104086
23,14,2,11947.246980667114,47104,0.020779133,0.209716796875,-11.00075931251049,0.4765319228172302,0.0003,0.5088272094726562,-0.016945060099533293,0.9567362666130066,1.2639895984902978
24,15,3,12152.668952703476,49152,0.018867508,0.20810546875,-10.95876620709896,0.4269229769706726,0.0003,0.7489593625068665,-0.020030397428490686,0.9507142305374146,1.219880773499608
25,16,0,14159.741943359375,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,16,0,14365.170096635818,53248,0.012450583,0.095361328125,-10.907634687423705,-0.0012409687042236328,0.0003,86.6220703125,-0.0029512560984585436,0.9472578763961792,1050.9774118728935
27,17,3,14570.639854192734,55296,0.021565348,0.252734375,-10.908465617895127,0.2550913095474243,0.0003,0.4731651842594147,-0.017766534886322915,0.9473235011100769,1.1487700555473566
28,18,5,14776.078210830688,57344,0.01757636,0.21123046875,-10.90830419063568,0.29869580268859863,0.0003,0.7518890500068665,-0.016157396812923254,0.9471132755279541,1.3163510272279382
29,18,3,14981.462275981903,59392,0.018513478,0.216748046875,-10.909795841574669,0.122383713722229,0.0003,0.4641801416873932,-0.01685635394969722,0.948600709438324,1.2076498033478855
30,19,0,16992.841718435287,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,19,0,17199.863694667816,63488,0.010606974,0.09970703125,-10.924221190810204,-0.0006694793701171875,0.0003,128.71470642089844,-0.006062975797976833,0.9490748643875122,1037.9910770460963
32,20,3,17405.67648744583,65536,0.017943561,0.247119140625,-10.92645560503006,-0.1816319227218628,0.0003,0.5605848431587219,-0.014136570823757211,0.9507707357406616,1.5642407605424524
33,21,5,17611.193660497665,67584,0.02759249,0.273193359375,-10.96069556772709,0.21357321739196777,0.0003,0.5070087313652039,-0.019807444741309153,0.9546209573745728,1.1564697049558164
34,21,3,17816.561406850815,69632,0.026767898,0.249072265625,-10.97277492582798,0.12970834970474243,0.0003,0.4851037263870239,-0.015218033175915479,0.9543094635009766,1.171297269500792
35,22,0,19827.516433238983,71680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36,23,5,20034.57645010948,73728,0.026611999,0.233349609375,-10.961496132612229,-0.0006719827651977539,0.0003,538.6652221679688,-0.0023118259763577954,0.9538102746009827,1050.807638258487
37,23,3,20239.946768045425,75776,0.024559326,0.29912109375,-10.947007393836975,0.12464910745620728,0.0003,0.44147998094558716,-0.01276920335512841,0.9501595497131348,1.0419860299676658
38,24,4,20445.399134874344,77824,0.019877726,0.252685546875,-10.891087743639947,0.1966942548751831,0.0003,0.42402520775794983,-0.012402913402183913,0.9429571628570557,1.0837828731164336
39,24,3,20650.76750445366,79872,0.022954758,0.253173828125,-10.813964572548866,0.29444199800491333,0.0003,0.5813592672348022,-0.015772257625940256,0.9333841800689697,1.166276023723185
40,25,0,22657.662178516388,81920,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41,26,5,22863.11874604225,83968,0.008741992,0.105908203125,-10.77914668917656,-0.0011039972305297852,0.0003,36.627437591552734,-0.0053882014064583926,0.9326151609420776,1029.5583209849895
42,26,3,23068.568462610245,86016,0.023319775,0.24873046875,-10.774390414357185,-0.24936485290527344,0.0003,0.8981006741523743,-0.015156821870186831,0.9314826726913452,1.8248537154868245
43,27,4,23276.18429517746,88064,0.023233265,0.23310546875,-10.755947139859199,0.1802215576171875,0.0003,0.41528138518333435,-0.013743873601197266,0.9278550148010254,0.8167092375457287
44,28,0,25285.77454686165,90112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45,28,0,25492.231955051422,92160,0.0077450085,0.083544921875,-10.757532146573066,9.006261825561523e-05,0.0003,471.6534729003906,-0.006392263270390686,0.9303246736526489,1043.176252438873
46,29,4,25697.706202745438,94208,0.02323331,0.247119140625,-10.729796007275581,0.04809755086898804,0.0003,0.5585528612136841,-0.021250748736201787,0.9234457612037659,1.3290450725704432
47,29,3,25903.088808774948,96256,0.017850239,0.216552734375,-10.707407981157303,0.42306607961654663,0.0003,0.593463659286499,-0.012422213624813595,0.9255010485649109,0.991701515391469
48,30,4,26108.558009147644,98304,0.023272093,0.236376953125,-10.713856846094131,0.36552220582962036,0.0003,0.5640882849693298,-0.016051797845284453,0.9242958426475525,1.1824540834873916
49,31,0,28119.057768821716,100352,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50,31,0,28325.66815519333,102400,0.007431958,0.08349609375,-10.690776360034942,-0.0012494325637817383,0.0003,1066.138427734375,-0.0029243351389595775,0.9228827953338623,1052.5341436244548
51,32,4,28531.14163017273,104448,0.031157356,0.276318359375,-10.683992609381676,0.03709012269973755,0.0003,0.40720146894454956,-0.014430248062853934,0.9213646650314331,1.2222075002267956
52,32,3,28736.51070165634,106496,0.02923075,0.27529296875,-10.677766516804695,0.2375812530517578,0.0003,0.6770078539848328,-0.014047076093265786,0.9209591746330261,1.1261230129748583
53,33,4,28941.964229106903,108544,0.026408464,0.268994140625,-10.668092095851899,0.5010789036750793,0.0003,0.672396719455719,-0.01877007481234614,0.9187871813774109,1.1349593559280038
54,34,0,30951.05601334572,110592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55,34,0,31156.442086935043,112640,0.010678567,0.10380859375,-10.622126099467277,0.0043143630027771,0.0003,346.2389221191406,-0.005475805899914121,0.9150906205177307,1032.9265487343073
56,35,4,31361.92227077484,114688,0.027685128,0.293017578125,-10.623438715934753,0.10447633266448975,0.0003,0.6386570334434509,-0.025907439079310278,0.9145098328590393,1.7445177685469389
57,35,3,31567.28944993019,116736,0.020187754,0.229052734375,-10.640753936767577,0.4769538640975952,0.0003,0.6103942394256592,-0.014373992214677856,0.9183430671691895,1.3937994550913573
58,36,3,31772.71303009987,118784,0.018270336,0.2263671875,-10.627840173244476,0.4270610213279724,0.0003,0.6160219311714172,-0.00864128212851938,0.9126368761062622,1.1902105823159217
59,37,0,33781.98611307144,120832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60,37,0,33988.92352461815,122880,0.010879586,0.081884765625,-10.55467211306095,0.004098117351531982,0.0003,9.613104820251465,-0.003807515864900779,0.9071725606918335,1044.2248842582107
61,38,4,34194.41708254814,124928,0.02398952,0.2796875,-10.556973499059676,-0.1900538206100464,0.0003,0.37809595465660095,-0.0038523066075867975,0.9073238968849182,1.4038304217159747
62,38,2,34399.78587079048,126976,0.029112764,0.25703125,-10.564595237374306,0.4453253746032715,0.0003,0.3548376262187958,-0.01086310672108084,0.9088567495346069,1.027759791724384
63,39,3,34605.45642518997,129024,0.028811213,0.24697265625,-10.563418492674828,0.46818113327026367,0.0003,0.733755350112915,-0.010093786605284549,0.9081428050994873,1.1348426207900046
64,40,0,36613.77892589569,131072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65,40,0,36820.08268594742,133120,0.0102353785,0.098291015625,-10.542952579259872,-0.003199934959411621,0.0003,559.58447265625,-0.007981865571491654,0.9065126776695251,1051.1915103800595
66,41,3,37025.549360990524,135168,0.04306201,0.373095703125,-10.54253813624382,-0.1913665533065796,0.0003,0.5333201289176941,-0.0081140996873728,0.9069091081619263,1.4199375081807375
67,42,5,37230.9871096611,137216,0.038973026,0.344775390625,-10.510059067606926,0.45063316822052,0.0003,0.6106808185577393,-0.011960125750920269,0.8999651074409485,1.095495324768126
68,42,3,37436.372797727585,139264,0.034402546,0.2716796875,-10.475989693403244,0.5046816170215607,0.0003,0.5424111485481262,-0.01285609421756817,0.8989871144294739,1.2157364707440137
69,43,0,39442.340307712555,141312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70,43,0,39647.708129405975,143360,0.015728189,0.1330078125,-10.435533526539803,0.002026677131652832,0.0003,1312.7506103515625,-0.0059503806929569695,0.8949049711227417,1045.6638571783901
71,44,3,39853.14626812935,145408,0.04001099,0.317578125,-10.446820637583732,-0.03392291069030762,0.0003,0.4439985156059265,-0.006209416128695011,0.8977015018463135,1.1904370745643973
72,45,5,40058.61721587181,147456,0.045284256,0.30029296875,-10.45978511571884,0.4219427704811096,0.0003,0.6827819347381592,-0.011777997495664749,0.8972551226615906,1.0734494917094708
73,45,3,40263.98464679718,149504,0.027197417,0.27177734375,-10.459756755828858,0.4705653190612793,0.0003,0.4647424817085266,-0.013311644579516724,0.897250235080719,1.3875086499378084
74,46,0,42270.162447690964,151552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75,47,5,42475.620999097824,153600,0.011138213,0.20322265625,-10.44513712823391,-0.004756569862365723,0.0003,3.2540547847747803,-0.0027078130675363354,0.895464301109314,1037.2176073677838
76,47,3,42680.9887444973,155648,0.035242327,0.33193359375,-10.462315246462822,0.015045464038848877,0.0003,0.8040856122970581,-0.011273216511472128,0.8986232280731201,1.4237114993855358
77,48,4,42886.44162225723,157696,0.029875554,0.269873046875,-10.477862510085107,0.42419594526290894,0.0003,0.5339500308036804,-0.010831596843490842,0.899165153503418,1.147065844014287
78,48,3,43093.34248375893,159744,0.031999912,0.323876953125,-10.442661383748055,0.5044034421443939,0.0003,0.4306611120700836,-0.008343820676964242,0.8925250768661499,1.1828330831602216
79,49,0,45099.521813869476,161792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80,50,5,45304.96475696564,163840,0.009801757,0.1220703125,-10.410564732551574,0.006108760833740234,0.0003,49.3453483581543,-0.007117333746282384,0.8916637301445007,1026.7090418860316
81,50,3,45510.33175253868,165888,0.028965889,0.2833984375,-10.388944345712662,-1.1212797164916992,0.0003,0.843837559223175,-0.011121632503636647,0.8880429267883301,2.202021997049451
82,51,4,45715.78351044655,167936,0.023291262,0.29150390625,-10.372909647226333,0.4100671410560608,0.0003,0.4350983202457428,-0.009377969939669129,0.8867729306221008,1.0892590701580047
83,51,3,45921.79214143753,169984,0.027305882,0.29501953125,-10.355462017655373,0.5468176901340485,0.0003,0.8401231169700623,-0.006195473407569807,0.8841957449913025,1.813756887242198
84,52,0,47927.78589916229,172032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85,53,5,48133.20756626129,174080,0.025874028,0.263916015625,-10.326266461610794,-0.004060864448547363,0.0003,0.5662348866462708,-0.0005692097853170708,0.8815504908561707,927.1285552306101
86,53,3,48338.574607133865,176128,0.032790784,0.315185546875,-10.298502087593079,0.4136165976524353,0.0003,0.5150367617607117,-0.0012467366104829125,0.8777487874031067,1.1103489477187396
87,54,4,48544.01261305809,178176,0.033253044,0.336181640625,-10.277542588114738,0.4202764630317688,0.0003,0.4944809675216675,-0.004147676704451442,0.8761732578277588,1.1014056118205189
88,55,0,50553.67451643944,180224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
89,55,0,50759.06005907059,182272,0.035778373,0.303515625,-10.272166910767556,-0.0008699893951416016,0.0003,908.6445922851562,0.002269023003464099,0.8776564598083496,1045.9278237532824
90,56,4,50964.49478268623,184320,0.046003297,0.393505859375,-10.326077589392662,-0.3027985095977783,0.0003,0.5621752142906189,-0.002985140246164519,0.8845017552375793,1.3983253944665193
91,56,3,51169.89303922653,186368,0.036568217,0.30830078125,-10.31216710805893,0.30456089973449707,0.0003,0.6298093199729919,-0.009304689490818419,0.8780292868614197,1.5070302294567228
92,57,4,51375.34142565727,188416,0.028187905,0.28701171875,-10.282569289207458,0.20298314094543457,0.0003,0.6878377199172974,-0.006083740334725007,0.8768894672393799,1.6687940407544375
93,58,0,53381.320310115814,190464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94,58,0,53586.702330589294,192512,0.03996218,0.188330078125,-10.237508329749108,-0.0016156435012817383,0.0003,9.450328826904297,-0.003255238172278041,0.8734651803970337,1040.9689246945084
95,59,4,53792.140605688095,194560,0.031908665,0.280126953125,-10.235622990131379,0.07566750049591064,0.0003,0.8423801064491272,-0.008608831293531693,0.8718498945236206,1.4973162639886142
96,59,3,53997.52291226387,196608,0.030373074,0.310546875,-10.203885227441788,0.2714828848838806,0.0003,0.5626359581947327,-0.0073173329015844505,0.8668698072433472,1.4505239769816398
97,60,4,54203.170703172684,198656,0.040286608,0.306787109375,-10.186311101913452,0.39164185523986816,0.0003,0.7715519070625305,-0.006203910619660746,0.8666931390762329,1.3852621469646693
98,61,0,56209.72267079353,200704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
99,61,0,56415.10582733154,202752,0.025201354,0.2142578125,-10.17309791445732,0.006241202354431152,0.0003,3541.1318359375,-0.003361779637634754,0.866838812828064,1041.4583179175854
100,62,4,56621.31091427803,204800,0.04006923,0.324560546875,-10.205856701731681,0.0019213557243347168,0.0003,0.8902483582496643,-0.012136713764630259,0.8702171444892883,1.5965399622917176
101,62,2,56826.69200515747,206848,0.03206182,0.290380859375,-10.193857818841934,0.3687785863876343,0.0003,0.4351067841053009,-0.00738994418643415,0.8662075996398926,1.244106762856245
102,63,3,57032.1464343071,208896,0.026300624,0.281787109375,-10.179487019777298,0.3707936406135559,0.0003,0.7135014533996582,-0.0069932372178300286,0.8667483329772949,1.3071295991539955
103,64,0,59038.141266822815,210944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
104,64,0,59243.52395248413,212992,0.022215322,0.178271484375,-10.186116310954095,-0.00028395652770996094,0.0003,59.14934539794922,-0.005579657455382403,0.8678203821182251,1050.380195162818
105,65,4,59450.47378516197,215040,0.03040813,0.323828125,-10.227958333492278,-0.03938710689544678,0.0003,0.6513469219207764,-0.007786833427962847,0.8748053312301636,1.3870845368131994
106,65,2,59655.845279216766,217088,0.03204385,0.2943359375,-10.235741025209427,0.30346399545669556,0.0003,0.8447498679161072,-0.012943981178977992,0.871100902557373,1.643881225399673
107,66,3,59861.29988861084,219136,0.04039067,0.307421875,-10.218180316686631,0.3171340823173523,0.0003,0.46030518412590027,-0.002782126313832123,0.8716287612915039,1.3473327955231071
108,67,0,61867.27858352661,221184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
109,67,0,62072.660903930664,223232,0.006669584,0.1517578125,-10.171075728535651,-0.00032711029052734375,0.0003,5.234256744384766,-0.0013390213978709653,0.8660589456558228,1044.747845375538
110,68,3,62278.1175596714,225280,0.03169559,0.322900390625,-10.16285291314125,0.044160306453704834,0.0003,0.6287585496902466,-0.011006876263127196,0.8640061616897583,1.2478829495608807
111,69,5,62483.556780815125,227328,0.02212782,0.26787109375,-10.158929511904716,0.3609457015991211,0.0003,0.6799856424331665,-0.007458610311732628,0.8647143244743347,1.3047269875183702
112,69,3,62688.94193005562,229376,0.029679036,0.30048828125,-10.128212249279022,0.3920045495033264,0.0003,1.0074529647827148,-0.015000952008995228,0.8566443920135498,1.5277237864211202
113,70,0,64694.88765192032,231424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
114,70,0,64900.274112463,233472,0.021108257,0.230810546875,-10.063783824443817,0.00043088197708129883,0.0003,104.01445007324219,0.00010655209625838324,0.8545439839363098,1044.0918331816792
115,71,3,65105.73283314705,235520,0.037708238,0.3513671875,-10.07815123796463,0.08344238996505737,0.0003,0.6976428627967834,-0.005060413146566134,0.8559970259666443,1.2564926786348223
116,72,5,65311.18396639824,237568,0.027592668,0.273095703125,-10.081390017271042,0.33779728412628174,0.0003,0.5234284400939941,-0.010588374137296342,0.8557726144790649,1.2718830170109867
117,72,3,65516.55220890045,239616,0.029909514,0.314111328125,-10.096845716238022,0.40743714570999146,0.0003,0.44251611828804016,-0.01108599980798317,0.859113335609436,1.1103750878944993
118,73,0,67522.54890489578,241664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
119,74,5,67728.02786493301,243712,0.028504996,0.291064453125,-10.124680778384208,-0.0007735490798950195,0.0003,587.1257934570312,0.003163061413215473,0.8608368635177612,1043.9756674610078
120,74,3,67933.40897846222,245760,0.030900737,0.29658203125,-10.122510823607445,0.049720585346221924,0.0003,0.7614900469779968,-0.004136817151447758,0.8599135279655457,1.6478620115667582
121,75,4,68138.86216974258,247808,0.030099824,0.294287109375,-10.09557864665985,0.29297924041748047,0.0003,0.6056677103042603,-0.013666509020549712,0.8556063175201416,1.4339590387418866
122,75,3,68344.22968149185,249856,0.027534034,0.300244140625,-10.056178057193756,0.33637797832489014,0.0003,0.5502004027366638,-0.0026585541359963826,0.851108729839325,1.2623507644981147
123,76,0,70350.2423017025,251904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
124,77,5,70555.69986605644,253952,0.02529498,0.272802734375,-10.015735894441605,-0.0025200843811035156,0.0003,770.7605590820312,0.000117493185098283,0.8495805859565735,1050.0962458919735
125,77,3,70761.0691537857,256000,0.043864608,0.357666015625,-9.996386024355889,-0.24374890327453613,0.0003,0.5282860994338989,-0.012232849691645242,0.8471516370773315,1.1595696726813913
126,78,4,70968.3672235012,258048,0.039255008,0.3275390625,-9.957751539349555,0.3829945921897888,0.0003,0.4882350265979767,-0.008630836791417096,0.840884268283844,1.3777857355773449
127,79,0,72974.7008831501,260096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
128,79,0,73180.08827376366,262144,0.028036963,0.218701171875,-9.948815187811851,-0.0011228322982788086,0.0003,356.7415771484375,0.001333271394832991,0.842300534248352,1047.7566379457712
129,80,4,73385.56144237518,264192,0.041120157,0.34873046875,-9.93043581545353,3.8504600524902344e-05,0.0003,0.497336745262146,-0.010666315694106743,0.8394882678985596,1.2420499943196774
130,80,3,73590.93036985397,266240,0.033110768,0.330859375,-9.8856499761343,0.49206656217575073,0.0003,0.4094737768173218,-0.008525192076922395,0.8327224850654602,1.0915301045402885
131,81,4,73796.39951443672,268288,0.033753783,0.3333984375,-9.847991406917572,0.48128384351730347,0.0003,0.4378792643547058,-0.001391855042311363,0.8313620090484619,1.0930798543617128
132,82,0,75802.48329758644,270336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
133,82,0,76007.85507297516,272384,0.017783469,0.214404296875,-9.865222281217575,0.002316713333129883,0.0003,1878.100830078125,-0.007780708782956935,0.8337087631225586,1045.4973921380938
134,83,4,76213.31204485893,274432,0.03633342,0.379443359375,-9.81854530274868,0.13205528259277344,0.0003,0.6337478756904602,0.0039519980331533585,0.8255027532577515,1.0873256986960769
135,83,3,76418.68195080757,276480,0.07006848,0.352587890625,-9.774568691849709,0.41598188877105713,0.0003,0.6278924942016602,0.0029161561018554495,0.8235668540000916,1.042202815040946
136,84,4,76624.1337761879,278528,0.042705897,0.341748046875,-9.739113172888755,0.47409534454345703,0.0003,0.4349726438522339,0.00011068411549786106,0.8191608786582947,0.7903398134745657
137,85,0,78630.12159729004,280576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
138,85,0,78837.27914071083,282624,0.009479563,0.134228515625,-9.715459245443345,-0.00042510032653808594,0.0003,1978.0638427734375,-0.0038030274663469754,0.8185994625091553,1044.7799146212637
139,86,4,79042.89153528214,284672,0.050526954,0.383349609375,-9.690506902337074,-0.651209831237793,0.0003,0.48369544744491577,0.0010925059206783772,0.8155284523963928,1.1595486037433147
140,86,3,79248.26003360748,286720,0.047571883,0.339599609375,-9.677362060546875,0.37366247177124023,0.0003,0.6013466715812683,0.005468753802415449,0.8149287700653076,1.0893524734303355
141,87,3,79453.73050045967,288768,0.052146547,0.367626953125,-9.682754775881767,0.3871796131134033,0.0003,0.4554675817489624,0.0015820567714399658,0.8150703310966492,1.0056607443839312
142,88,0,81459.70929789543,290816,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143,88,0,81665.0773460865,292864,0.039946713,0.21982421875,-9.652681368589402,0.003965258598327637,0.0003,500.99749755859375,-0.0021089370013214646,0.8127848505973816,1046.5921882897615
144,89,4,81870.53378486633,294912,0.05858293,0.372216796875,-9.64148522913456,-0.03959250450134277,0.0003,0.8447268009185791,-0.0032041964572272264,0.8102142810821533,1.2381614482030272
145,89,2,82075.90065932274,296960,0.06479453,0.37548828125,-9.619080886244774,0.47857391834259033,0.0003,0.6260688304901123,0.0054797300399513915,0.8083382844924927,0.9895860575139522
146,90,3,82281.33793735504,299008,0.04412719,0.367041015625,-9.61848216354847,0.5149321556091309,0.0003,0.24689893424510956,1.9939032790716736e-05,0.8089099526405334,0.7249119631014764
147,91,0,84287.6951842308,301056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148,91,0,84493.08128070831,303104,0.029929588,0.3439453125,-9.594851177930831,0.006134331226348877,0.0003,3110.609619140625,-0.0033193911440321244,0.8056275248527527,1033.6131306752563
149,92,3,84698.59634804726,305152,0.08715442,0.368505859375,-9.5896020591259,-0.9723012447357178,0.0003,0.7430626153945923,-0.006057776919624303,0.8068121075630188,1.2914796382188798
150,93,5,84904.05070137978,307200,0.07230364,0.375634765625,-9.589957159757613,0.4395427107810974,0.0003,0.5858327150344849,0.0007116393193427939,0.8065788745880127,0.9435298819094896
151,93,3,85109.43385529518,309248,0.04723075,0.36123046875,-9.594190010428429,0.4702773094177246,0.0003,0.5256790518760681,0.004142608320398722,0.8068360686302185,0.9944536885246634
152,94,0,87115.59023976326,311296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153,94,0,87320.96338272095,313344,0.020099703,0.263525390625,-9.566083025932311,-0.0012879371643066406,0.0003,1511.5184326171875,0.0029091202857671307,0.8037870526313782,1042.4015122532844
154,95,3,87526.41937470436,315392,0.065077595,0.3951171875,-9.57286694943905,-2.160738706588745,0.0003,0.41335999965667725,0.0035980632368591615,0.8050761222839355,1.3415125548839568
155,96,5,87731.84015512466,317440,0.056311376,0.380419921875,-9.567247956991196,0.4799208641052246,0.0003,0.42383310198783875,0.0028157963883131743,0.8035938739776611,0.93238903908059
156,96,3,87937.2059226036,319488,0.03294074,0.32626953125,-9.576858979463577,0.5647092163562775,0.0003,0.5165956616401672,0.0009677345471573063,0.8060644865036011,0.9225351573899389
157,97,0,89943.21282052994,321536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
158,97,0,90148.59469246864,323584,0.04724151,0.364990234375,-9.5428531229496,0.00384521484375,0.0003,107.10804748535156,0.006325130246113986,0.8019750118255615,1051.87009152174
159,98,3,90355.74811267853,325632,0.08946954,0.4404296875,-9.555855908989907,0.11252331733703613,0.0003,0.6026532649993896,0.016345742375415286,0.8020141124725342,1.1424051539972424
160,99,4,90561.59308409691,327680,0.06005232,0.411572265625,-9.501381665468216,0.5370583832263947,0.0003,0.41328656673431396,0.007064476869709324,0.794123113155365,0.8017639935947954
161,99,3,90767.2483921051,329728,0.048604257,0.33232421875,-9.448867914080619,0.48922598361968994,0.0003,0.5567084550857544,-0.0015816579398233443,0.7900777459144592,1.1349777810275554
162,100,0,92773.21305680275,331776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
163,101,5,92978.68756270409,333824,0.0691385,0.32236328125,-9.42239489853382,-0.0030870437622070312,0.0003,744.4541015625,0.007734800403704866,0.7896661758422852,1043.3717940486968
164,101,3,93184.05351877213,335872,0.05074539,0.37900390625,-9.434252655506134,-0.20521056652069092,0.0003,0.5757973790168762,-0.0016978619518340566,0.791857123374939,1.2980372834950686
165,102,4,93389.47568297386,337920,0.058601804,0.356787109375,-9.458968168497085,0.4748538136482239,0.0003,0.5742104649543762,0.0036705713282572106,0.7945361733436584,0.9016857284121216
166,102,3,93594.84765815735,339968,0.03559544,0.3517578125,-9.47542767226696,0.4818187952041626,0.0003,0.42836320400238037,-0.0012446317341527902,0.7942286729812622,0.9654491953551769
167,103,0,95600.87191390991,342016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
