Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,7,261.6073696613312,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,3,536.6558363437653,4096,0.010045636,0.1208984375,-11.340732637047768,-0.08113229274749756,0.0003,10.35471248626709,-0.016497047613665928,0.997641921043396,22.715732443332673
3,3,4,798.3175039291382,6144,0.013012901,0.14765625,-11.331280162930488,-0.4027019739151001,0.0003,6.669952392578125,-0.01993315693543991,0.9973006248474121,19.266207963228226
4,3,2,1058.787763118744,8192,0.0090132095,0.094189453125,-11.31888218820095,-0.1870783567428589,0.0003,4.85150671005249,-0.019748529385833536,0.9947443008422852,16.419646275043487
5,5,1,3120.747401237488,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,0,3381.6692192554474,12288,0.0015814106,0.00146484375,-11.30409790277481,0.00014591217041015625,0.0003,18.19951057434082,-0.0042662730105803345,0.9941140413284302,1042.277917200327
7,6,3,3641.86635017395,14336,0.0069437646,0.0421875,-11.304261523485184,0.060238003730773926,0.0003,3.9499099254608154,-0.014170225648558698,0.9942651987075806,13.101212300360203
8,7,4,3902.970232963562,16384,0.00822651,0.05341796875,-11.30485047698021,-0.11058676242828369,0.0003,2.9196856021881104,-0.012848617467534495,0.9941383004188538,11.578924329578877
9,7,2,4163.719612121582,18432,0.008886024,0.054931640625,-11.300008431077003,-0.40760207176208496,0.0003,2.3809616565704346,-0.012685285725456196,0.9932869076728821,9.479620905220509
10,9,0,6225.123828887939,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,9,0,6485.4251029491425,22528,0.0024131085,0.002392578125,-11.300175842642783,-0.005435585975646973,0.0003,12.789010047912598,-0.003286934070638381,0.9931485056877136,1039.8397601872682
12,10,3,6745.5768938064575,24576,0.0111548565,0.125439453125,-11.29933899641037,-1.1885664463043213,0.0003,2.6390182971954346,-0.021140004904009402,0.9943353533744812,5.344294669479131
13,11,4,7005.7827661037445,26624,0.011104725,0.13330078125,-11.302853825688363,-0.5269832611083984,0.0003,1.7308709621429443,-0.016497914851061068,0.9936948418617249,4.450082591176033
14,12,5,7266.258328199387,28672,0.013644281,0.142138671875,-11.282365596294403,-0.2133868932723999,0.0003,1.7726854085922241,-0.018811456378898583,0.9901823401451111,3.2460160188376905
15,13,0,9332.903360843658,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,13,0,9595.83276796341,32768,0.006865451,0.0361328125,-11.290254238247872,0.0010329484939575195,0.0003,298.8136901855469,-0.006013168685603887,0.9924216866493225,1027.8936406552791
17,14,3,9856.311171531677,34816,0.018849272,0.20126953125,-11.26514163017273,-2.0832128524780273,0.0003,1.1259782314300537,-0.020106641922029666,0.9857311248779297,2.992484304308891
18,15,3,10117.216677427292,36864,0.020624407,0.2095703125,-11.218628746271133,-0.01786017417907715,0.0003,1.2861851453781128,-0.023185239848680796,0.9811522960662842,2.649054430797696
19,16,4,10378.402379989624,38912,0.018983651,0.201904296875,-11.142731991410255,0.02306199073791504,0.0003,1.1724979877471924,-0.021844790973409543,0.96983802318573,2.433996232226491
20,17,0,12439.582106113434,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,18,5,12700.367363214493,43008,0.0071494523,0.07275390625,-11.050839203596116,-7.104873657226562e-05,0.0003,755.6598510742188,-0.006840816213662037,0.9631763100624084,1029.4206465937198
22,18,3,12961.811476230621,45056,0.018611267,0.20869140625,-11.031447950005532,-2.037853717803955,0.0003,1.652610182762146,-0.018824284106085543,0.9579449892044067,3.4724894016981125
23,19,3,13230.29405784607,47104,0.025667883,0.2587890625,-10.978750681877136,-0.0061081647872924805,0.0003,1.198121190071106,-0.023852012015413492,0.9530109167098999,2.597819272428751
24,20,4,13494.773152828217,49152,0.02206922,0.256103515625,-10.957216212153435,-0.004312634468078613,0.0003,1.153301477432251,-0.029748922029102686,0.9523788094520569,2.503874506801367
25,21,0,15564.109210014343,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,22,4,15828.210197925568,53248,0.008427424,0.097802734375,-10.91030149757862,0.0018230080604553223,0.0003,19.339210510253906,-0.008538174966815859,0.9470136761665344,1054.3419262751936
27,22,3,16089.13256597519,55296,0.023793608,0.22421875,-10.892102625966071,-1.042755126953125,0.0003,1.6873528957366943,-0.02684976169693982,0.9424119591712952,3.6165524028241633
