t,Particle Location,Coil_Current,Coil_Location
3.020319938659668,"[2, 297]",0.05,"[0, -320]"
3.050137996673584,"[2, 297]",0.05,"[0, -320]"
3.0699074268341064,"[2, 297]",0.05,"[0, -320]"
3.100080966949463,"[2, 297]",0.05,"[0, -320]"
3.129974365234375,"[2, 297]",0.05,"[0, -320]"
3.1600141525268555,"[2, 297]",0.05,"[0, -320]"
3.190197229385376,"[2, 297]",0.05,"[0, -320]"
3.2152578830718994,"[2, 297]",0.05,"[0, -320]"
3.244886875152588,"[2, 297]",0.05,"[0, -320]"
3.27014422416687,"[2, 297]",0.05,"[0, -320]"
3.3000335693359375,"[2, 297]",0.05,"[0, -320]"
3.3302724361419678,"[2, 297]",0.05,"[0, -320]"
3.352055788040161,"[2, 297]",0.05,"[0, -320]"
3.3801238536834717,"[2, 297]",0.05,"[0, -320]"
3.409914970397949,"[2, 297]",0.05,"[0, -320]"
3.4399220943450928,"[2, 297]",0.05,"[0, -320]"
3.4651331901550293,"[2, 297]",0.05,"[0, -320]"
3.4952163696289062,"[2, 297]",0.05,"[0, -320]"
3.520310163497925,"[2, 297]",0.05,"[0, -320]"
3.5523297786712646,"[2, 297]",0.05,"[0, -320]"
3.57989501953125,"[2, 297]",0.05,"[0, -320]"
3.6050567626953125,"[2, 297]",0.05,"[0, -320]"
3.6301445960998535,"[2, 297]",0.05,"[0, -320]"
3.660024404525757,"[2, 297]",0.05,"[0, -320]"
3.6901185512542725,"[2, 297]",0.05,"[0, -320]"
3.710174560546875,"[2, 297]",0.05,"[0, -320]"
3.7398929595947266,"[2, 297]",0.05,"[0, -320]"
0.08189678192138672,"[-1, 215]",0.1,"[0, -320]"
0.11001420021057129,"[-1, 218]",0.1,"[0, -320]"
0.13671493530273438,"[-1, 218]",0.1,"[0, -320]"
0.16434121131896973,"[-1, 218]",0.1,"[0, -320]"
0.1899399757385254,"[-1, 219]",0.1,"[0, -320]"
0.21988272666931152,"[-1, 220]",0.1,"[0, -320]"
0.2449934482574463,"[-1, 221]",0.1,"[0, -320]"
0.2747631072998047,"[-1, 223]",0.1,"[0, -320]"
0.2998197078704834,"[-1, 225]",0.1,"[0, -320]"
0.329927921295166,"[-1, 226]",0.1,"[0, -320]"
0.34999823570251465,"[-1, 226]",0.1,"[0, -320]"
0.3846626281738281,"[-2, 227]",0.1,"[0, -320]"
0.40979814529418945,"[-2, 227]",0.1,"[0, -320]"
0.44005560874938965,"[-2, 228]",0.1,"[0, -320]"
0.4700632095336914,"[-2, 229]",0.1,"[0, -320]"
0.49460315704345703,"[-2, 230]",0.1,"[0, -320]"
0.5199904441833496,"[-2, 231]",0.1,"[0, -320]"
0.5500566959381104,"[-1, 233]",0.1,"[0, -320]"
0.5796146392822266,"[-1, 234]",0.1,"[0, -320]"
0.5996325016021729,"[-2, 235]",0.1,"[0, -320]"
0.6349050998687744,"[-2, 236]",0.1,"[0, -320]"
0.6600501537322998,"[-2, 236]",0.1,"[0, -320]"
0.6899223327636719,"[-2, 237]",0.1,"[0, -320]"
0.7199506759643555,"[-2, 237]",0.1,"[0, -320]"
0.7474584579467773,"[-2, 239]",0.1,"[0, -320]"
0.7700927257537842,"[-2, 241]",0.1,"[0, -320]"
0.7995741367340088,"[-2, 242]",0.1,"[0, -320]"
0.8299446105957031,"[-1, 244]",0.1,"[0, -320]"
0.8599019050598145,"[-2, 245]",0.1,"[0, -320]"
0.9097836017608643,"[-2, 245]",0.1,"[0, -320]"
0.9348578453063965,"[-2, 246]",0.1,"[0, -320]"
0.9599740505218506,"[-3, 246]",0.1,"[0, -320]"
0.9899981021881104,"[-2, 247]",0.1,"[0, -320]"
1.019577980041504,"[-2, 249]",0.1,"[0, -320]"
1.0472941398620605,"[-2, 251]",0.1,"[0, -320]"
1.0697956085205078,"[-2, 253]",0.1,"[0, -320]"
1.0999364852905273,"[-2, 254]",0.1,"[0, -320]"
1.1249241828918457,"[-2, 255]",0.1,"[0, -320]"
1.1550312042236328,"[-2, 256]",0.1,"[0, -320]"
1.184593915939331,"[-2, 256]",0.1,"[0, -320]"
1.2096502780914307,"[-3, 256]",0.1,"[0, -320]"
1.2399678230285645,"[-3, 257]",0.1,"[0, -320]"
1.2596101760864258,"[-3, 258]",0.1,"[0, -320]"
1.2898619174957275,"[-2, 260]",0.1,"[0, -320]"
1.3196332454681396,"[-2, 262]",0.1,"[0, -320]"
1.3499455451965332,"[-2, 264]",0.1,"[0, -320]"
1.3697471618652344,"[-2, 265]",0.1,"[0, -320]"
1.3998808860778809,"[-2, 266]",0.1,"[0, -320]"
1.4347457885742188,"[-2, 266]",0.1,"[0, -320]"
1.4598195552825928,"[-3, 266]",0.1,"[0, -320]"
1.4898912906646729,"[-3, 266]",0.1,"[0, -320]"
1.510066032409668,"[-3, 267]",0.1,"[0, -320]"
1.5398876667022705,"[-3, 268]",0.1,"[0, -320]"
1.5696778297424316,"[-2, 270]",0.1,"[0, -320]"
1.5999610424041748,"[-2, 273]",0.1,"[0, -320]"
1.6300508975982666,"[-2, 274]",0.1,"[0, -320]"
1.6598479747772217,"[-2, 275]",0.1,"[0, -320]"
1.684891939163208,"[-2, 276]",0.1,"[0, -320]"
1.7099459171295166,"[-2, 276]",0.1,"[0, -320]"
1.7397611141204834,"[-2, 276]",0.1,"[0, -320]"
1.7700777053833008,"[-3, 276]",0.1,"[0, -320]"
1.8000497817993164,"[-2, 277]",0.1,"[0, -320]"
1.8296706676483154,"[-2, 279]",0.1,"[0, -320]"
1.8598084449768066,"[-2, 281]",0.1,"[0, -320]"
1.889725923538208,"[-2, 283]",0.1,"[0, -320]"
1.9196631908416748,"[-2, 284]",0.1,"[0, -320]"
1.9474506378173828,"[-2, 285]",0.1,"[0, -320]"
1.970057725906372,"[-2, 285]",0.1,"[0, -320]"
1.9996225833892822,"[-2, 285]",0.1,"[0, -320]"
2.034693717956543,"[-2, 285]",0.1,"[0, -320]"
2.069620132446289,"[-2, 285]",0.1,"[0, -320]"
2.1207616329193115,"[-2, 287]",0.1,"[0, -320]"
2.1498911380767822,"[-1, 289]",0.1,"[0, -320]"
2.1797876358032227,"[-2, 291]",0.1,"[0, -320]"
2.209779977798462,"[-2, 291]",0.1,"[0, -320]"
2.2397491931915283,"[-2, 292]",0.1,"[0, -320]"
2.2696163654327393,"[-2, 292]",0.1,"[0, -320]"
2.2996938228607178,"[-2, 292]",0.1,"[0, -320]"
2.3197033405303955,"[-2, 292]",0.1,"[0, -320]"
2.3497097492218018,"[-2, 292]",0.1,"[0, -320]"
2.379765033721924,"[-2, 292]",0.1,"[0, -320]"
2.409756898880005,"[-2, 293]",0.1,"[0, -320]"
2.4396421909332275,"[-3, 294]",0.1,"[0, -320]"
2.469663143157959,"[-3, 294]",0.1,"[0, -320]"
2.5046114921569824,"[-3, 294]",0.1,"[0, -320]"
2.534625291824341,"[-3, 294]",0.1,"[0, -320]"
2.5597474575042725,"[-3, 294]",0.1,"[0, -320]"
2.5948503017425537,"[-3, 294]",0.1,"[0, -320]"
2.63559627532959,"[-3, 294]",0.1,"[0, -320]"
2.667433977127075,"[-3, 294]",0.1,"[0, -320]"
2.701464891433716,"[-3, 294]",0.1,"[0, -320]"
2.729752779006958,"[-3, 294]",0.1,"[0, -320]"
2.759916305541992,"[-3, 294]",0.1,"[0, -320]"
2.7888736724853516,"[-3, 294]",0.1,"[0, -320]"
2.8161468505859375,"[-3, 294]",0.1,"[0, -320]"
2.8397176265716553,"[-3, 294]",0.1,"[0, -320]"
2.8736412525177,"[-3, 294]",0.1,"[0, -320]"
2.9024481773376465,"[-3, 294]",0.1,"[0, -320]"
2.930068254470825,"[-3, 294]",0.1,"[0, -320]"
2.9521825313568115,"[-3, 294]",0.1,"[0, -320]"
2.9853763580322266,"[-3, 294]",0.1,"[0, -320]"
3.0098531246185303,"[-3, 294]",0.1,"[0, -320]"
3.0355963706970215,"[-3, 294]",0.1,"[0, -320]"
3.059777021408081,"[-3, 294]",0.1,"[0, -320]"
3.0896799564361572,"[-3, 294]",0.1,"[0, -320]"
3.1211583614349365,"[-3, 294]",0.1,"[0, -320]"
3.1479265689849854,"[-3, 294]",0.1,"[0, -320]"
3.1757538318634033,"[-3, 294]",0.1,"[0, -320]"
3.2026174068450928,"[-3, 294]",0.1,"[0, -320]"
3.229668140411377,"[-3, 294]",0.1,"[0, -320]"
3.252410650253296,"[-3, 294]",0.1,"[0, -320]"
3.279958486557007,"[-3, 294]",0.1,"[0, -320]"
3.310234785079956,"[-3, 294]",0.1,"[0, -320]"
3.3298423290252686,"[-3, 294]",0.1,"[0, -320]"
3.37973952293396,"[-3, 294]",0.1,"[0, -320]"
3.3996944427490234,"[-3, 294]",0.1,"[0, -320]"
3.429936170578003,"[-3, 294]",0.1,"[0, -320]"
3.4597864151000977,"[-3, 294]",0.1,"[0, -320]"
3.489838123321533,"[-3, 294]",0.1,"[0, -320]"
3.5097789764404297,"[-3, 294]",0.1,"[0, -320]"
3.5399603843688965,"[-3, 294]",0.1,"[0, -320]"
3.5732228755950928,"[-3, 294]",0.1,"[0, -320]"
3.5997297763824463,"[-3, 294]",0.1,"[0, -320]"
3.6238627433776855,"[-3, 294]",0.1,"[0, -320]"
3.6530182361602783,"[-3, 294]",0.1,"[0, -320]"
3.6797757148742676,"[-3, 294]",0.1,"[0, -320]"
3.7096142768859863,"[-3, 294]",0.1,"[0, -320]"
3.7372663021087646,"[-3, 294]",0.1,"[0, -320]"
3.759756326675415,"[-3, 294]",0.1,"[0, -320]"
3.789597272872925,"[-3, 294]",0.1,"[0, -320]"
3.814652681350708,"[-3, 294]",0.1,"[0, -320]"
3.8397841453552246,"[-3, 294]",0.1,"[0, -320]"
3.8696181774139404,"[-3, 294]",0.1,"[0, -320]"
3.8948984146118164,"[-3, 294]",0.1,"[0, -320]"
3.919980764389038,"[-3, 294]",0.1,"[0, -320]"
3.939992666244507,"[-3, 294]",0.1,"[0, -320]"
3.9700429439544678,"[-3, 294]",0.1,"[0, -320]"
4.0000269412994385,"[-3, 294]",0.1,"[0, -320]"
4.024998903274536,"[-3, 294]",0.1,"[0, -320]"
4.05062460899353,"[-3, 294]",0.1,"[0, -320]"
4.080013036727905,"[-3, 294]",0.1,"[0, -320]"
4.104743003845215,"[-3, 294]",0.1,"[0, -320]"
4.134786128997803,"[-3, 294]",0.1,"[0, -320]"
4.159620761871338,"[-3, 294]",0.1,"[0, -320]"
4.18002462387085,"[-3, 294]",0.1,"[0, -320]"
4.209845781326294,"[-3, 294]",0.1,"[0, -320]"
4.243725299835205,"[-3, 294]",0.1,"[0, -320]"
4.270428419113159,"[-3, 294]",0.1,"[0, -320]"
4.305387496948242,"[-3, 294]",0.1,"[0, -320]"
4.345898866653442,"[-3, 294]",0.1,"[0, -320]"
4.383755445480347,"[-3, 294]",0.1,"[0, -320]"
4.415095806121826,"[-3, 294]",0.1,"[0, -320]"
4.450896978378296,"[-3, 294]",0.1,"[0, -320]"
4.490084171295166,"[-3, 294]",0.1,"[0, -320]"
4.520035028457642,"[-3, 294]",0.1,"[0, -320]"
4.539811611175537,"[-3, 294]",0.1,"[0, -320]"
4.569995641708374,"[-3, 294]",0.1,"[0, -320]"
4.60337233543396,"[-3, 294]",0.1,"[0, -320]"
4.629807233810425,"[-3, 294]",0.1,"[0, -320]"
4.660027503967285,"[-3, 294]",0.1,"[0, -320]"
4.694817543029785,"[-3, 294]",0.1,"[0, -320]"
4.720183849334717,"[-3, 294]",0.1,"[0, -320]"
4.753459930419922,"[-3, 294]",0.1,"[0, -320]"
4.7797369956970215,"[-3, 294]",0.1,"[0, -320]"
4.810074090957642,"[-3, 294]",0.1,"[0, -320]"
4.8398003578186035,"[-3, 294]",0.1,"[0, -320]"
4.860050678253174,"[-3, 294]",0.1,"[0, -320]"
4.89000678062439,"[-3, 294]",0.1,"[0, -320]"
4.920284032821655,"[-3, 294]",0.1,"[0, -320]"
4.950756072998047,"[-3, 294]",0.1,"[0, -320]"
4.979853630065918,"[-3, 294]",0.1,"[0, -320]"
5.003662586212158,"[-3, 294]",0.1,"[0, -320]"
5.036975860595703,"[-3, 294]",0.1,"[0, -320]"
5.059978246688843,"[-3, 294]",0.1,"[0, -320]"
5.090122699737549,"[-3, 294]",0.1,"[0, -320]"
5.120476722717285,"[-3, 294]",0.1,"[0, -320]"
5.151056289672852,"[-3, 294]",0.1,"[0, -320]"
5.17974591255188,"[-3, 294]",0.1,"[0, -320]"
5.2074058055877686,"[-3, 294]",0.1,"[0, -320]"
5.22991156578064,"[-3, 294]",0.1,"[0, -320]"
5.260094404220581,"[-3, 294]",0.1,"[0, -320]"
5.290165424346924,"[-3, 294]",0.1,"[0, -320]"
5.309751272201538,"[-3, 294]",0.1,"[0, -320]"
0.11297416687011719,"[1, 214]",0.15,"[0, -320]"
0.15066170692443848,"[1, 219]",0.15,"[0, -320]"
0.1721484661102295,"[1, 219]",0.15,"[0, -320]"
0.20018291473388672,"[1, 219]",0.15,"[0, -320]"
0.2299349308013916,"[1, 219]",0.15,"[0, -320]"
0.2499856948852539,"[1, 218]",0.15,"[0, -320]"
0.2850470542907715,"[1, 218]",0.15,"[0, -320]"
0.3151557445526123,"[0, 218]",0.15,"[0, -320]"
0.3402256965637207,"[1, 218]",0.15,"[0, -320]"
0.3699624538421631,"[1, 218]",0.15,"[0, -320]"
0.38999152183532715,"[1, 218]",0.15,"[0, -320]"
0.4201390743255615,"[1, 218]",0.15,"[0, -320]"
0.4502840042114258,"[1, 217]",0.15,"[0, -320]"
0.4798088073730469,"[1, 216]",0.15,"[0, -320]"
0.5002193450927734,"[1, 215]",0.15,"[0, -320]"
0.5300977230072021,"[1, 214]",0.15,"[0, -320]"
0.559931755065918,"[1, 214]",0.15,"[0, -320]"
0.5849919319152832,"[1, 213]",0.15,"[0, -320]"
0.6150903701782227,"[1, 213]",0.15,"[0, -320]"
0.6399562358856201,"[1, 213]",0.15,"[0, -320]"
0.6598832607269287,"[1, 212]",0.15,"[0, -320]"
0.6901063919067383,"[1, 212]",0.15,"[0, -320]"
0.7200436592102051,"[1, 211]",0.15,"[0, -320]"
