Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
115,1,1,1821.5707819461823,3158,242.44240368485552,353.683071586759,0.6854792416192417,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
116,1,1,1837.450538635254,3186,285.76912259149066,221.60324907365415,1.2895529455730577,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
117,1,1,1853.39967918396,3214,266.7263021277848,203.59273071502332,1.3100973752404352,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
118,1,1,1869.055377483368,3241,270.44785431007455,333.0015014981164,0.8121520566525263,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
119,1,1,1885.0925076007843,3269,264.9570838667238,205.1462349938244,1.2915522620958648,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
120,1,1,1900.5988945960999,3296,276.30441194496734,253.4680183122824,1.0900957595547602,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
121,1,1,1916.1114797592163,3324,295.10656832819683,329.78932669205653,0.8948335935800463,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
122,1,1,1932.100646495819,3352,304.81430777457444,339.09911731248843,0.8988944300131585,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
123,1,1,1947.7157139778137,3379,317.61174862136505,264.18932605235966,1.2022126456328428,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
124,1,1,1963.3781425952911,3406,231.66315817487322,222.46348014898985,1.0413536550795757,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
125,1,1,1979.0865259170532,3433,248.2099426306099,205.60245320203381,1.2072323980818853,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
126,1,1,1994.8566572666168,3460,196.96684127380263,256.2225595063791,0.7687334076018345,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
127,1,1,2010.595202922821,3487,242.6466514190744,308.3504093499943,0.7869185318436123,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
128,1,1,2026.7334170341492,3516,254.63753762564556,270.9648670766037,0.939743740112469,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
129,1,1,2042.7398281097412,3544,336.1516581654063,363.8529922922168,0.9238666859593583,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
130,1,1,2058.471346139908,3572,298.2045011599609,215.3369452741447,1.3848273958763453,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
131,1,1,2074.1740260124207,3600,230.01604298090737,237.53947040439405,0.9683276745095096,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
132,1,1,2090.0184156894684,3628,210.8323273343075,260.09421369957465,0.8105998374028891,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
133,1,1,2105.611397743225,3655,265.4414401514341,332.79423071922383,0.7976143083303183,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
134,1,1,2121.4665851593018,3683,311.1104393414236,227.50164834567684,1.3675085064381933,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
135,1,1,2137.3428769111633,3710,295.9071115289223,207.5137181937789,1.425964095793419,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
136,1,1,2152.9264504909515,3737,298.53353819788873,223.6000894454204,1.3351226242275687,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
137,1,1,2168.8518624305725,3764,240.5102865774548,272.8259518447613,0.8815520845843353,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
138,1,1,2184.9368205070496,3792,231.3493815952613,405.2353634346111,0.5709012649696648,0.011819061,0.1203125,-11.348801875114441,-0.011119484901428223,0.0003,109.85924530029297,-0.028516337511246093,0.9989707469940186,243.10484495162964
