Episode,Average Distance
281,182.54610744448206
282,208.41059586774725
283,152.9325054343963
284,174.60528600634467
285,143.558664674271
286,179.00662702817104
287,110.4835572594844
288,176.8824558816644
289,174.58831825113842
290,164.7037020466514
291,205.92110945786507
292,113.09221900528176
293,157.552108304796
294,161.9517629444105
295,109.16735425505743
296,142.53857530800624
297,166.40181485943685
298,178.3251079482149
299,242.29508352523123
300,229.00963502457626
301,113.4801560758983
302,149.3128163313117
303,175.53478512744132
304,138.22570129827784
305,177.78224681082514
306,186.9114168095445
307,175.52170043572454
308,164.21478080979827
309,199.1546527449708
310,172.20246038111736
311,168.61807182822437
312,155.61143350768788
313,236.7138168475025
314,201.6167111655523
315,197.39201469501563
316,200.52148639898758
317,137.71263644024543
318,100.93197939190911
319,147.09604448682518
320,173.55719263911718
321,161.91109085755426
322,153.24567229701339
323,174.69908392700754
324,174.96017516121165
325,149.07356414016093
326,154.52809438680146
327,162.39058629986147
328,196.00576199436438
329,191.35801172485012
330,144.64378121511817
331,137.11500039504935
332,203.28238373417875
333,222.25699234765807
334,162.00587355677087
335,161.9170838851836
336,187.9130873013136
337,235.08384186753523
338,153.07984702147988
339,176.23358750531608
340,214.6545192202965
341,152.22739375692862
342,170.98266842385166
343,149.14420963093806
344,155.03646268314205
345,172.43507959055523
346,199.12885998714643
347,145.27915917672172
348,212.53707769152632
349,159.3737120835873
350,131.88998169491072
351,153.37791875421144
352,112.49630912099333
353,127.27592017608814
354,198.0955441481377
355,187.05030209969738
356,163.06349266262478
357,207.29232284227191
358,154.76093743394006
359,208.63710460231425
360,204.74725315583686
361,242.2743545386661
362,139.7839667365143
363,140.45265032095602
364,205.13866365628854
365,205.7484437244095
366,149.23874776697951
367,97.09616695887206
368,179.9580746995093
369,113.37936772400013
370,220.4235463756276
371,127.0909626090089
372,121.065070988755
373,180.8819868010767
374,139.24737992122087
375,151.59320442701465
376,150.4795727278582
377,165.4138542921563
378,118.73214237594749
379,150.14990836951807
380,168.41115835134423
381,207.3157453970339
382,220.73039252068045
383,202.86638477262238
384,175.04730540362593
385,185.86492574718557
386,173.2177600139382
387,147.31744354994777
388,207.7345981226237
389,221.1894563853873
390,184.0493305377251
391,135.75846734311452
392,163.86828709758973
393,181.06808141687162
394,192.065334782487
395,144.54627055225842
396,205.72713788504265
397,158.07397208873664
398,142.46777324931912
399,206.90288260361194
400,127.12555058473416
401,163.13533328653776
402,175.20277801114477
403,215.44969870358352
404,144.54601947401204
405,140.51960298428386
406,177.24809277199668
407,132.26840200984208
408,129.54127223876068
409,140.55261856060284
410,155.34140450247133
411,149.40808799041176
412,278.0187332429606
413,189.64578094608294
414,135.23651729560197
415,194.01038203887458
416,206.544258167142
417,170.5859336483272
418,159.0327914408731
419,155.34732113479387
420,179.88677732623103
421,129.2209216323231
422,102.56819693881957
423,172.09926509342492
424,166.2776009478224
425,214.38705590995627
426,229.17965346256747
427,123.46132110195282
428,159.07567682530768
429,111.25814823621461
430,140.86813109860182
431,226.62526229429756
432,145.69886346886452
433,161.0850898280143
434,166.05244750809138
435,167.7667153992731
436,176.43519908520383
437,242.0082976698743
438,169.51764350564943
439,170.73505597707387
440,142.13595012594413
441,259.161147174373
442,172.9381849009674
443,168.57094382657016
444,150.40624321579892
445,168.28051562266958
446,120.65139943542137
447,136.31920168637285
448,193.43058237158854
449,108.35421364869731
450,160.45671542847145
451,206.6290751050814
452,139.4346943752938
453,168.82539424818674
454,127.66421131332724
455,113.36691393994515
456,192.81854829947162
457,114.45784712857161
458,182.5983441829917
459,195.8258730478545
460,149.068236741196
461,164.057097567628
462,142.91993343194792
463,187.99391478728785
464,171.45009654536415
465,150.71096455908145
466,184.48058610599062
467,122.15652933914808
468,146.3604574821249
469,155.49426223885365
470,142.87914159026647
471,221.0356726882359
472,160.37222518633217
473,149.07692544596162
474,175.15030432245499
475,158.7902117735621
476,211.28623077932227
477,124.03824676370093
478,141.73166155525018
479,226.31034983204552
480,173.54765861940822
481,139.34507106548878
482,182.7273831432757
483,148.54950674799818
484,136.11969584816603
485,136.53577010548935
486,160.13137994572728
487,157.54348110616743
488,146.54597081536704
489,176.35184608738808
490,144.26958081906997
491,142.29159833968805
492,123.45921856435258
493,173.60577551693964
494,215.68950032975044
495,170.41201768195663
496,171.56444722592437
497,229.588081565848
498,121.31504069009434
499,227.70412488541166
500,199.6441796645405
501,166.53706033430566
502,148.747897420644
503,250.7922660488141
504,200.31846718391316
505,235.7858932654441
506,142.56748230897065
507,188.70124933960636
508,183.18748215187946
509,153.14659791827265
510,186.0352524295021
511,222.826662470024
512,109.87556210926917
513,196.49269803295292
514,103.78101952964808
515,165.74203160218252
516,135.32543222703933
517,134.31933195532594
518,177.28306179154123
519,130.49402166522006
520,239.7891333116961
521,180.90721093299533
522,138.01304901553104
523,176.85782721801195
524,155.8893030330376
525,201.18077965743734
526,210.89296741219925
527,151.66415251193516
528,153.17214255590076
529,183.41722688929949
530,132.4520367220785
531,184.23378423502513
532,189.8128825821908
533,213.43563031056325
534,122.29275440162604
535,186.8295980348255
536,138.8275803990908
537,145.5599246963617
538,172.16941505397966
539,190.17285675442676
540,108.47794224892812
541,155.87490332051638
542,134.78470817751065
543,237.5493441152518
544,182.55714289160025
545,120.95912703538693
546,105.9575969142049
547,218.96175075512664
548,158.00549092918163
549,150.7133571145831
550,105.22519540942473
551,151.4772930707087
552,182.5108443012024
553,165.48026172739787
554,153.4344292561617
555,162.90237203891022
556,160.9482246569609
557,129.69346100733463
558,182.28952031081724
559,143.3354634111215
560,144.0815608293707
561,151.90347265378372
562,153.7245894472407
563,158.6450357634924
564,146.2531819937099
565,194.44649911409587
566,189.92778721450594
567,148.47575943594467
568,196.0020619221845
569,141.4043564005129
570,166.654983188827
571,133.2060215075641
572,215.27084516585518
573,137.1826852233958
574,135.19421566083258
575,140.65054748599442
576,159.86750114290345
577,192.60126354274843
578,201.1922042039522
579,212.15327102501314
580,143.85716941504444
581,141.06316838256322
582,206.67106394359976
583,173.80194285129974
584,165.71169847823032
585,144.94445996845732
586,156.98200936267213
587,187.5572066767677
588,162.73295847674353
589,152.39621511849788
590,119.60305324140975
591,131.7901109769691
592,164.04943155096433
593,143.02059603281737
594,158.53944748635536
595,122.67254664417024
596,137.17056504315656
597,148.61743840517457
598,186.12133468309585
599,160.69856151738014
600,161.30108731613836
601,128.1687919760031
602,240.97713114705306
603,97.58545703682859
604,117.3220808188723
605,143.32796026719188
606,117.86251647279283
607,215.7808303451885
608,185.10282159769386
609,129.93466716978978
610,174.95663431351232
611,168.49484923524457
612,225.18440339598627
613,161.16865354062188
614,185.98957659267714
615,98.31544577035608
616,182.77556418441048
617,193.44039431593762
618,196.98934107501893
619,124.85790719165665
620,125.18648189758568
621,166.32519968766505
622,163.70347225775694
623,143.29109004914787
624,87.2596862160259
625,146.53311205834007
626,187.1310938616975
627,158.96147561877177
628,134.93734927492216
629,177.14758134402905
630,118.50967549308825
631,147.39645787813313
632,173.58314739909704
633,139.1226263606737
634,177.06362220826148
635,159.6848895907115
636,140.88757250380024
637,179.8845264424097
638,191.25560404718067
639,124.96496480304779
640,151.75602856573497
641,118.09036464112728
642,142.4445584770119
643,190.3322102373345
644,167.38147544216227
645,111.21014414783104
646,115.05129003399963
647,99.39762572884085
648,94.08032442672355
649,122.35900066504105
650,155.90775266306088
651,222.6538869186455
652,166.4412188319388
653,161.24877418487424
654,131.81365598168648
655,128.178119603682
656,178.88777986959153
657,132.22329715380218
658,152.05161163315225
659,156.1115828013632
660,131.4311762638208
661,122.43884668044119
662,198.75520681354303
663,123.10781428198285
664,146.1252185408125
665,163.3003885525089
666,145.86214225684805
667,195.29573014965163
668,156.86467792330143
669,191.09420149158635
670,142.69102692854517
671,233.8483707817014
672,97.57893037732023
673,164.89958666169906
674,183.24968080361373
675,136.76841587784952
676,149.2039817973404
677,142.47945107193505
678,184.78451161001507
679,133.99476264462677
680,173.60105411657796
681,158.53724992338658
682,162.20658411443603
683,194.4236446696347
684,164.43505712388563
685,176.2920771434632
686,181.93275628310678
687,189.65588568285807
688,108.45147784443652
689,162.41239774009878
690,167.26249415922516
691,156.52717333159646
692,130.56737369896675
693,148.9228081019018
694,190.72657114156948
695,164.22451009106496
696,131.51863349001968
697,136.04946691483062
698,141.44034513060592
699,142.39443094859075
700,161.08178972243795
701,151.65918712844336
702,132.19346839910926
703,130.98022009243775
704,120.23775891808849
705,175.5730341415389
706,164.55372149336299
707,130.96684297231945
708,142.2371608485635
709,153.3532322776665
710,162.9089807270506
711,184.1964485501417
712,153.6212934010066
713,100.30462980730556
714,167.73152363373597
715,125.53466741267424
716,162.83984213889585
717,215.8832689451254
718,195.45756890089623
719,127.83168240077693
720,155.944547609439
721,177.52678370307345
722,200.78091087145685
723,210.60881065320325
724,128.91125681125433
725,225.56096617255275
726,116.6121887928573
727,167.43081716145548
728,185.6128950576739
729,150.1808738553336
730,161.74341515828934
731,142.43853422910564
732,146.0762398091169
733,170.04199569123708
734,178.91980679741735
735,173.8544049239783
736,157.97302753120204
737,156.8933835218746
738,166.8483204046019
739,171.00239429181502
740,143.0439283247334
741,123.96771700403521
742,148.98319848437822
743,145.24534392192894
744,155.6584679625026
745,92.64743919195571
746,162.62247131535142
747,185.38265688888092
748,147.2243385676334
749,218.4517345539119
750,137.4826568114806
751,148.85063634239074
752,108.19884082534324
753,170.5322242344547
754,146.20869656458953
755,182.97729124185614
756,113.39310287808219
757,129.35228268920676
758,183.8783380563199
759,210.98537522919995
760,151.50872952069955
761,134.51505964432482
762,145.45229954047394
763,123.89216437185041
764,134.0814099957233
765,99.45108112177293
766,134.35787608797511
767,128.17835935258415
768,167.08574460279388
769,115.07050741876728
770,99.64998085619393
771,145.9608886996716
772,156.91689060569007
773,142.8020390505246
774,141.8805375142775
775,146.85310124510391
776,132.99142622482722
777,143.17072988368844
778,92.9622202077423
779,140.05700518651884
780,181.30680986275914
781,163.4528095348521
782,144.67924004510738
783,160.96048807119072
784,160.83251395257062
785,119.947097400049
786,112.2829890225663
787,93.35708663750971
788,96.00054236633387
789,188.0156393179077
790,177.21541733718337
791,142.40443732398043
792,115.93814189828811
793,194.2305335782862
794,159.23556195188803
795,121.00239043710572
796,139.58610561561963
797,101.53151196525167
798,144.91269266551947
799,154.6607908007042
800,123.6773235869949
801,137.21086910720166
802,114.73898449890203
803,183.5779647830533
804,169.95200778280986
805,155.58085894145248
806,133.15721424662567
807,141.5237072847907
808,129.72137820695232
809,172.9795500117676
810,126.05915053565373
811,182.4204473281337
812,81.30557791278679
813,88.97537835031518
814,206.5308641558628
815,173.11430311397174
816,199.4847165548014
817,151.1104195120149
818,172.24675454594677
819,120.41187969521548
820,137.27602812356037
821,152.8960879359866
822,118.0742095280837
823,136.57070208201145
824,183.42430891080696
825,104.60421116595545
826,148.76688825253456
827,162.14579237158233
828,124.85035996376783
829,153.73054903572205
830,143.4405485406677
831,165.53816341948192
832,168.80669577479776
833,161.21529959129265
834,186.3234805954762
835,145.45290435595214
836,125.65780346073042
837,139.23010055358625
838,195.07112182926804
839,134.25359519340907
840,89.84493494436113
841,143.71575921604511
842,170.48421746749142
843,185.98247375471743
844,190.25816662817903
845,97.81148637759777
846,154.99069206771526
847,165.2558644477711
848,155.7623303727281
849,138.05401692269498
850,129.00128365127702
851,134.97804087590353
852,135.86954376233342
853,202.29786916198958
854,112.87240803762143
855,147.56084831741506
856,147.47261876767993
857,166.5636075727943
858,148.67281100696016
859,84.05659578995878
860,132.4107226103268
861,108.4620323057992
862,147.26195830711274
863,122.91721832847362
864,198.28436191021189
865,150.04476163804327
866,101.64003423966932
867,107.32903868414661
868,215.25412039671303
869,108.74204495494256
870,216.4187696752925
871,87.75443289402017
872,128.63182235971948
873,158.30995503215937
874,124.29252102801858
875,202.28965648931393
876,160.6715671178903
877,135.41559744154063
878,130.86294297674
879,134.46460658234247
880,147.9478778634982
881,97.30263243956091
882,114.75612441624163
883,138.7046962189986
884,211.13144492643028
885,151.60360968658412
886,135.69707124897292
887,180.41210523177966
888,120.04196682209631
889,131.64359156355667
890,118.25669767178724
891,217.67666678572127
892,155.27005884012027
893,99.3305619240114
894,181.41897007840006
895,108.73423024401859
896,173.21198533384103
897,129.12384126571826
898,113.41306876019898
899,119.4972699072921
900,130.52580618952186
901,166.38549265430544
902,122.62557919490388
903,137.629594306132
904,140.39820406046988
905,143.00362069582096
906,160.70560730174344
907,126.24680846777466
908,137.5345645652112
909,175.66729732002884
910,105.83317148895233
911,162.17993952154495
912,140.18041039794295
913,141.66059715876835
914,140.23313831525513
915,147.19869099599364
916,98.38603763634991
917,156.78407164231592
918,162.8744426518888
919,160.75993724599775
920,187.96521123918185
921,127.4206137250481
922,140.58613325167164
923,164.53672708983268
924,117.8827735255441
925,106.92183816600613
926,182.05995501677936
927,112.86472336796106
928,119.0112315721261
929,168.40937241341615
930,134.62463585970875
931,172.43030232339567
932,150.63832865962152
933,118.16966591546638
934,135.69386021368143
935,132.26932909173624
936,180.7408000107865
937,137.00941047867923
938,143.99386368287355
939,146.15099514963774
940,204.12107365996832
941,163.1271508928341
942,162.0766347708859
943,155.26176990425674
944,139.56831298129484
945,159.02371556338292
946,106.97966613078084
947,165.89373418125146
948,99.53537371984979
949,158.17307332328278
950,158.58331549210803
951,139.0504829608708
952,95.85390103204104
953,155.75027305081872
954,128.0672827656214
955,175.30982324036555
956,208.8206118253172
957,156.8702201465139
958,143.80628940030076
959,180.15326995847744
960,236.98507059928932
961,130.19853784779207
962,123.01545298232243
963,146.3456017230185
964,110.61046482628284
965,130.1032095629037
966,212.13439432180988
967,166.79768575375599
968,138.32586336949268
969,178.4705602400654
970,123.79508369575001
971,182.64394177656322
972,125.22559744964838
973,115.04402882234477
974,174.56911948407125
975,127.88614473361824
976,148.66268955908478
977,116.52195726387112
978,132.95625586082357
979,165.49844673900768
980,142.6209919000501
981,133.18971316336402
982,155.05833105025772
983,157.89940058866335
984,131.4174923965561
985,155.2039040988307
986,138.64440282092156
987,155.70371052067583
988,96.9618725776576
989,148.41097229092657
990,184.90478696608008
991,171.412367363523
992,136.42302099642484
993,147.87424100806047
994,138.534124119068
995,85.56109470225145
996,135.9213719138373
997,121.69213754768633
998,152.00425571295082
999,193.24272217730163
1000,123.56953030391455
1001,146.68647113329226
1002,168.36194623297123
1003,97.02939027422538
1004,131.65523067892804
1005,108.10924443620482
1006,140.5816194190474
1007,158.63596148482344
1008,158.3163809797715
1009,179.4711245372349
1010,123.55747987810146
1011,158.46889003949386
1012,139.05104151652856
1013,145.72576471664016
1014,127.74786726594371
1015,116.22590739415757
1016,178.31267834152095
1017,133.9538812990164
1018,81.67274254472117
1019,151.9108117957346
1020,127.28121257211299
1021,175.39100351429417
1022,195.28935656238625
1023,150.71719740602265
1024,152.4611689464111
1025,120.31709880707113
1026,205.69370563008778
1027,140.29960708775357
1028,158.32893670963784
1029,109.52303335532415
1030,128.9999755240424
1031,158.67925934418759
1032,113.44191746237087
1033,142.19180240778545
1034,176.90037235886717
1035,141.5463373620952
1036,138.5819475627115
1037,168.51480979501673
1038,139.67649255504568
1039,164.07924821399445
1040,133.58324594643904
1041,114.77996322496526
1042,122.73256731187303
1043,102.99691837089979
1044,138.80623366648294
1045,102.6680442183429
1046,198.46094349482235
1047,119.8133294827325
1048,169.76625209466084
1049,135.45609996909445
1050,164.02290513536502
1051,153.29080903359105
1052,122.04353982818476
1053,171.73870690011574
1054,161.18361350540837
1055,98.86182322998614
1056,168.27567186041128
1057,98.79157748026034
1058,120.38522297779764
1059,87.16295835506037
1060,142.6614320755563
1061,157.17441656417293
1062,130.1771104952223
1063,165.29534163424512
1064,118.58313112358522
1065,116.96248879268215
1066,150.78354110774936
1067,136.49191989711952
1068,151.03400395336712
1069,112.33425995661466
1070,117.74454506087373
1071,83.0988922797719
1072,129.86241900653525
1073,127.3375072857272
1074,134.0283028069936
1075,151.9858813720586
1076,137.30654652807078
1077,152.15236257142607
1078,136.64599262049333
1079,114.64252655205266
1080,213.5975743001132
1081,116.40112442414582
1082,162.76801223029096
1083,154.2932079847709
1084,183.22062266537978
1085,152.60813469183415
1086,155.63083872419259
1087,138.25421792242378
1088,158.85645896687464
1089,153.55161948420732
1090,103.26694385331156
1091,137.98807948329005
1092,107.03284628750808
1093,169.79569832456644
1094,107.24152619721107
1095,101.02178187576837
1096,110.37528658543576
1097,140.37533518178662
1098,114.45471798686982
1099,158.26821253379768
1100,108.11469123388584
1101,108.45505723005417
1102,159.1071651244564
1103,115.36950970738552
1104,89.27909381397143
1105,145.58420688949303
1106,121.00505565223669
1107,158.9766826095054
1108,131.54983663140246
1109,115.47256447571716
1110,168.3115958878593
1111,136.29531918666711
1112,126.85585095392139
1113,145.6234990317702
1114,132.03034609659642
1115,193.17786244543433
1116,128.44679340882374
1117,157.78212111577585
1118,94.48678400296248
1119,154.11147979914827
1120,119.16901082485846
1121,170.1217299453165
1122,160.7501276832239
1123,75.14666437975039
1124,201.53339500929783
1125,143.58624079026586
1126,147.40173478129248
1127,103.13480668549761
1128,185.17857532005112
1129,117.22234728937677
1130,127.83784261413767
1131,148.89789722366635
1132,198.8822801196089
1133,151.75896708132365
1134,132.97426118893827
1135,188.7405443829396
1136,145.07782866168185
1137,154.70276054420347
1138,161.71553831462424
1139,148.25718298539115
1140,101.13375667688614
1141,141.47735862366275
1142,106.33419907373566
1143,77.87724027276957
1144,180.3908647294592
1145,167.90889526090413
1146,133.4437115513004
1147,136.42355951583554
1148,216.0995536981829
1149,133.23933866855612
1150,172.8954643123242
1151,122.60602841678677
1152,112.28718390519771
1153,121.46678328222033
1154,144.50277728956613
1155,121.89158551027624
1156,132.8631514689358
1157,182.38301526702372
1158,141.39531581964678
1159,113.98944017957126
1160,131.23053343314118
1161,86.08558609873317
1162,116.93914754966748
1163,142.95970676420677
1164,137.6956902508771
1165,191.12823366238987
1166,167.14458453337684
1167,120.2812018718743
1168,149.1585913358105
1169,159.36811735468234
1170,105.34520674867224
1171,184.7112553226849
1172,141.24337613777627
1173,129.1274063884351
1174,133.3596329558272
1175,142.11355711308838
1176,122.4320554202828
1177,180.10404223785727
1178,170.59893358495307
1179,139.775374646053
1180,226.59259471538624
1181,118.22818929145444
1182,126.84206936257873
1183,136.12446876035412
1184,153.92886668186213
1185,119.42958263256696
1186,136.17287334143984
1187,105.9468999490764
1188,141.93160253648378
1189,164.68251370927004
1190,89.72789232597586
1191,129.1301879947214
1192,160.33567695530755
1193,177.73819557525573
1194,137.29664932560138
1195,106.09667180481647
1196,136.0862784591452
1197,124.92531724435155
1198,174.85079353571214
1199,123.48616260342372
1200,105.50127405752998
1201,139.6643540580421
1202,142.79033343599653
1203,115.03524846623063
1204,137.27918415158885
1205,131.20977485106707
1206,133.0555292570765
1207,142.75611893800394
1208,123.53651764221486
1209,119.25621488436937
1210,114.0899010137562
1211,203.63115187249792
1212,184.54193190797403
1213,130.97923574382204
1214,93.00619893669119
1215,144.18919242672465
1216,111.95224545269646
1217,142.59203963757273
1218,161.13273391932887
1219,102.20532676277172
1220,147.09086387658593
1221,154.2880270638053
1222,131.35341615319393
1223,97.39466059456402
1224,136.83354434450564
1225,91.2583848518023
1226,149.17616319229242
1227,90.2160782350824
1228,146.01941300806197
1229,141.76301972929704
1230,138.4571030827998
1231,122.17929097288588
1232,175.16763471228992
1233,150.35417103821658
1234,139.71825285432783
1235,165.1589367281708
1236,96.53594449444266
1237,163.23373935438337
1238,152.66441439720387
1239,180.02137962576177
1240,174.79755389782048
1241,115.73887671780759
1242,124.20935559853854
1243,154.65342923002416
1244,129.8823466988716
1245,116.0167423426563
1246,164.20089048935446
1247,106.27968056066656
1248,172.9367084673724
1249,166.80322728964066
1250,118.97384293958854
1251,114.52911612351873
1252,129.13098385533726
1253,119.77052827312254
1254,132.81856616232477
1255,169.44696255068723
1256,212.78980078264928
1257,86.76631823650435
1258,124.1693856538417
1259,105.71169025878004
1260,163.28774124498324
1261,112.70840721693469
1262,112.46984922495703
1263,157.3781030717987
1264,131.92386096763138
1265,105.63799144040502
1266,114.43928914996671
1267,149.3335033790106
1268,166.2196325658483
1269,107.48332488408626
1270,152.63939668831034
1271,171.98244322549644
1272,133.05296893310768
1273,118.02215681726344
1274,164.66319156670264
1275,143.27207469929093
1276,139.04353795519836
1277,161.68463751213258
1278,129.36635510448392
1279,142.1128336462378
1280,113.20756343431755
1281,123.86802614819304
1282,143.97787667050628
1283,102.72946790418773
1284,115.27306828304641
1285,121.27572310971895
1286,109.51720408902744
1287,142.44836083831768
1288,119.56509473395414
1289,138.03763658804715
1290,135.30458828356208
1291,154.05992779495207
1292,114.82677793039835
1293,129.61247880407515
1294,117.85121404934483
1295,141.19025914332266
1296,233.59903260761445
1297,131.820779578621
1298,141.4045764665828
1299,175.0360950162837
1300,147.4818204127276
1301,100.78866736024048
1302,171.52190749655028
1303,171.48135124838944
1304,146.3282645393994
1305,149.20649754177893
1306,164.57874549439606
1307,140.075473296048
1308,116.76987161095707
1309,128.99525889340728
1310,123.84539759715197
1311,213.2656070658358
1312,98.87853860415436
1313,80.89577144556607
1314,136.80369751442146
1315,146.93998189688594
1316,88.27484208715592
1317,119.07311445538006
1318,117.20490582912531
1319,184.77228001414983
1320,155.50480688470236
1321,151.32144300059838
1322,119.76024250580552
1323,121.86453265511268
1324,118.97456977643868
1325,114.48459929858743
1326,163.03035838878822
1327,117.25865663869436
1328,92.85208281946949
1329,116.81217049410874
1330,119.35634066138687
1331,158.19220989989896
1332,148.45716197167255
1333,116.33827122567207
1334,152.13178418939637
1335,180.40430505195894
1336,88.96444297378142
1337,107.75900971640598
1338,165.62390552708962
1339,89.79776862774742
1340,96.52670972868818
1341,133.46737494955556
1342,98.25978861320377
1343,132.12354953490228
1344,146.43113905476343
1345,129.19736674789547
1346,106.10486807476886
1347,137.8312725869194
1348,98.87027367317678
1349,115.601370196544
1350,142.74582344525888
1351,163.60701708552736
1352,149.25072462346674
1353,168.56976185556513
1354,137.17917729584295
1355,136.0603890123622
1356,102.72370738756426
1357,148.76640396556218
1358,88.46615387469423
1359,113.28735290622188
1360,93.59777222832048
1361,111.35009959480728
1362,108.55751622429398
1363,108.68802935313995
1364,157.78254707926084
1365,134.0307938449662
1366,157.4287384401306
1367,93.1199265346459
1368,205.93943669567975
1369,147.93634662109724
1370,183.14030215049024
1371,107.3736270871771
1372,149.75470870186038
1373,130.4096767519097
1374,99.82880120714644
1375,100.34285912492628
1376,147.39071434123701
1377,127.81016324650672
1378,162.50505825055458
1379,148.89072925759146
1380,136.9157223175617
1381,102.21788140897561
1382,128.7279181688654
1383,101.28254811840725
1384,115.49087130362902
1385,152.07099768286957
1386,71.01135194238758
1387,119.95621972476766
1388,137.41643372214145
1389,145.15392067678536
1390,109.25404531727386
1391,136.74703473552307
1392,121.14559205340524
1393,98.96479640279114
1394,109.1960683137897
1395,140.09276503659882
1396,150.22432168985944
1397,90.66509257282034
1398,121.21709102458526
1399,136.09688722117437
1400,148.7460270452537
1401,99.13792012159706
1402,73.81386605154295
1403,140.0478364332215
1404,207.92008515139062
1405,111.8412297673206
1406,155.20596364909505
1407,158.40505527235052
1408,156.99996447589717
1409,97.67877412353496
1410,129.03564433575153
1411,184.90049085447396
1412,245.94508776135544
1413,152.3285444358977
1414,132.047579960422
1415,118.04380874783897
1416,100.94236631371746
1417,136.35629706008788
1418,175.8704405812338
1419,164.0262362684916
1420,131.9653359555651
1421,192.73399299613624
1422,119.03614865964524
1423,69.13572847431173
1424,133.50986536250502
1425,137.56738896609912
1426,121.51275858151557
1427,81.53847005679165
1428,136.62683772496172
1429,146.80514042292216
1430,108.51715207640444
1431,137.7309862166244
1432,134.39997150893456
1433,110.91761294215723
1434,95.35185749868556
1435,119.4501870949536
1436,108.97453334962255
1437,177.62282341062104
1438,140.66462188385444
1439,120.65469345468709
1440,219.54311877357313
1441,141.20491695390191
1442,119.59911247366267
1443,167.83757970711858
1444,126.36213234015092
1445,146.15245826414676
1446,133.64768130097556
1447,108.88138650867131
1448,98.21087582159842
1449,125.17227713009063
1450,193.8917520840056
1451,210.27058624817732
1452,159.41691639272693
1453,118.07244661433708
1454,205.99079191499033
1455,98.06856172319972
1456,127.27226311494853
1457,136.65418127016883
1458,139.89042438580356
1459,116.50413796637015
1460,126.51587584647092
1461,113.28791042865446
1462,141.34685429816278
1463,108.63826668434449
1464,146.89826597377265
1465,179.61566023337696
1466,112.54062051772867
1467,120.5586028563692
1468,123.28198818041245
1469,140.0615492109567
1470,106.2451597228341
1471,112.11879742920061
1472,137.05356159133726
1473,157.72524604085424
1474,157.1546265470957
1475,185.2582089595327
1476,110.48105805698091
1477,133.01406934339292
1478,132.43626174457253
1479,149.01655672291824
1480,164.00754055316764
1481,161.11585677766516
1482,143.47523626865564
1483,159.55320370868398
1484,124.90197917239922
1485,151.62233305503383
1486,145.20951700437575
1487,137.93372094714547
1488,114.71379964636732
1489,113.72181648074776
1490,132.37229848941118
1491,127.02851984093465
1492,128.24294811715515
1493,118.83119786796603
1494,133.87734530086442
1495,158.77814916600875
1496,125.85352897844733
1497,143.60424291696938
1498,136.08623729171106
1499,130.51331364444138
1500,139.58277412751602
1501,112.28911998992706
1502,190.44039481702623
1503,139.56027215587034
1504,125.31521769249558
1505,122.96911855176009
1506,149.242441785226
1507,212.4863592559756
1508,123.22247050053623
1509,83.31364767414026
1510,131.30368774292924
1511,185.09633203746878
1512,110.34661382019222
1513,124.27966662971966
1514,102.70117512109357
1515,124.21436869789018
1516,131.8579382382663
1517,86.32340547222705
1518,83.65198351127302
1519,153.89742905023706
1520,113.34718555926374
1521,116.61927472384609
1522,98.8416021164892
1523,118.07771395878864
1524,112.99987981991666
1525,114.67642206928134
1526,163.42550633151737
1527,89.17398513597117
1528,110.65820930430363
1529,111.0622312055647
1530,141.13569251501104
1531,126.86448660806673
1532,167.98393627472043
1533,161.17599735286916
1534,117.61011227925647
1535,143.9542499193345
1536,128.33199767323282
1537,137.6704617240441
1538,155.19241216557273
1539,116.66410736698292
1540,164.9335714874888
1541,137.77926546966813
1542,128.88874928828315
1543,148.8470037835244
1544,140.31187323151707
1545,191.83875333670443
1546,120.5769082055018
1547,153.57464305804655
1548,121.61988155452048
1549,141.10904582323323
1550,160.16874990937768
1551,141.32620987126748
1552,167.33413768228942
1553,156.1198406211378
1554,122.84648466254095
1555,135.5480139359076
1556,108.40642353391927
1557,141.23698182798142
1558,114.1694174359439
1559,133.5188064303601
1560,87.92110466699845
1561,174.40075347731278
1562,163.66859577606047
1563,88.43311380928806
1564,207.44188136916674
1565,107.24211365403333
1566,74.94588699885185
1567,86.43527835418767
1568,120.07714999031651
1569,156.5214538477165
1570,133.95558621012503
1571,197.68710941768336
1572,126.36384772196755
1573,177.89324535281204
1574,139.3632310990213
1575,87.72356384142283
1576,115.22788861000524
1577,117.46997946076316
1578,92.89422065611569
1579,117.59004610085984
1580,146.15195681571
1581,134.38094905030925
1582,208.04353139427084
1583,167.46478768383727
1584,88.483215059107
1585,111.76567729650402
1586,123.73709881172849
1587,163.90368215117638
1588,124.34743102896329
1589,77.41747575073506
1590,135.94699438649943
1591,189.7642133168297
1592,101.3074340497573
1593,100.97450006454481
1594,132.25099726391682
1595,113.48508114313037
1596,148.27149992628952
1597,172.80504654591712
1598,157.94644043982203
1599,146.4059707497765
1600,147.9200454605384
1601,117.86899642063466
1602,170.00247176812238
1603,123.77629572561236
1604,216.6224355293254
1605,137.71998918108292
1606,131.09612219877567
1607,148.85650105216183
1608,112.98795310449957
1609,126.38539052869548
1610,153.197503475464
1611,121.14338401450502
1612,105.6218146775813
1613,101.68466605087389
1614,134.97888223963096
1615,151.3868786262537
1616,112.67046897829948
1617,94.81472471577744
1618,104.97763615198305
1619,160.86131779331222
