Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,367.84192633628845,3592,138.17947268024312,197.71917147130398,0.6988673463073753,0.0127288345,0.151171875,-11.364154374599456,0.46930932998657227,0.0003,34.64341735839844,-0.02055412861664081,1.0034524202346802,81.01619682312011
2,3,9,727.9857592582703,7178,137.93583589865062,199.1047692623946,0.6927801700062184,0.008461245,0.08828125,-11.372194194793702,0.3576650023460388,0.0003,22.070018768310547,-0.017722943853004835,1.0022639036178589,65.07666412591934
3,4,1,2811.8738856315613,10001,140.79414208382283,223.87509995875695,0.6288959429153149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3172.0096406936646,13587,144.63377908108194,215.23359458530524,0.6719851487856747,0.008962537,0.0740234375,-11.356658267974854,0.5692251026630402,0.0003,18.71953010559082,-0.016700816398952156,1.0013619661331177,67.10675222873688
5,8,9,3532.152092695236,17173,144.01523668736388,238.10368437204525,0.6048425376834367,0.009832282,0.100439453125,-11.32878794670105,0.5016378164291382,0.0003,12.077095031738281,-0.017628462526772637,0.9959328174591064,46.69780516624451
6,9,1,5616.246611595154,20001,144.3008848866286,233.9615279713408,0.6167718519273169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,5976.3899693489075,23587,148.13380605515496,239.1191224587739,0.619497949523859,0.0113034975,0.1255859375,-11.308941513299942,0.2571808695793152,0.0003,14.277477264404297,-0.015183710723067633,0.9943416714668274,41.799877405166626
8,13,9,6336.504149198532,27173,153.94003933472283,214.13905666490956,0.7188788525187736,0.020546548,0.309423828125,-11.241790273785591,0.036251187324523926,0.0003,1.1072776317596436,-0.006760654866229743,0.9837913513183594,3.5021199859678744
9,14,1,8420.67689371109,30001,155.43986330490898,205.00031064554977,0.7582420866359957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8780.793223619461,33572,152.92025243684392,220.3266487680517,0.694061536776835,0.0006315633,0.000439453125,-11.218859726190567,0.6601646244525909,0.0003,8.202662467956543,-0.002819524718870525,0.9836137890815735,26.71139495074749
11,18,9,9140.911276340485,37158,155.7701866278035,216.9665925925573,0.7179454899783818,0.0096260505,0.07880859375,-11.207221287488938,-0.33652257919311523,0.0003,18.568111419677734,-0.00922889987778035,0.9816566109657288,26.934762396663427
12,19,1,11226.493922472,40001,154.5850455475309,230.86304657016612,0.6695963162755367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,21,9,11586.665904521942,43581,157.18620242627918,202.15141435330415,0.7775666716412958,0.014509078,0.17216796875,-11.194633546471596,-0.9168596267700195,0.0003,0.6302705407142639,-0.010890031756571262,0.9816098809242249,3.838035561516881
14,23,9,11946.838943719864,47161,162.57937065183546,235.18329782252573,0.691287910991542,0.01265518,0.167529296875,-11.144778019189834,0.08565932512283325,0.0003,0.825912356376648,-0.010204996250104159,0.9755369424819946,1.870116614550352
15,24,1,14032.226027727127,50001,159.02097439875814,200.96569019594762,0.7912841950469649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,26,9,14392.336717128754,53587,161.2237058156787,238.92042456199783,0.6748008509998379,0.014050656,0.1373046875,-11.152745431661605,-2.885666608810425,0.0003,9.175328254699707,-0.008663567279290874,0.9761718511581421,8.233552490733564
17,27,9,14752.522486686707,57181,162.61362631846933,223.921608694658,0.7262078334753796,0.016082112,0.21357421875,-11.160080674290658,0.009381592273712158,0.0003,0.7119868993759155,-0.005674319952959195,0.9764032959938049,1.295215494558215
18,29,1,16840.107568979263,60001,156.12619322679978,204.40176397275937,0.7638201852681014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,31,9,17200.2311835289,63587,160.04023786188463,223.65424628024147,0.7155698607275817,0.021130692,0.24521484375,-11.170566302537917,-0.22508692741394043,0.0003,0.7140922546386719,-0.010674779236433096,0.9785482883453369,1.422626773826778
20,32,9,17560.419442892075,67181,156.04918612937428,245.53006411607524,0.6355604014977223,0.007473352,0.089208984375,-11.175851848721504,0.3672255277633667,0.0003,6.645761489868164,-0.002954137573760818,0.978566586971283,27.693305364251138
21,34,1,19644.562702417374,70001,161.35185555555063,232.02036578258273,0.6954210894863737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,35,9,20004.73585510254,73594,159.4781989306373,221.09287677031574,0.7213176709275559,0.011268086,0.105419921875,-11.134921675920486,-0.00014102458953857422,0.0003,1231.214599609375,-0.0030571674418752083,0.9740109443664551,1045.009473841265
23,37,9,20364.959352970123,77177,157.9603883624056,202.18208989716297,0.7812778493028235,0.016732555,0.143408203125,-11.14006629884243,-0.7753958702087402,0.0003,1.6696480512619019,-0.009798509335632843,0.9743109345436096,8.166435004025697
24,39,1,22449.388860702515,80001,159.52475904668736,218.98350949415885,0.7284784110693162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,40,9,22809.53473329544,83594,163.5496787042276,233.2286731072866,0.7012417320960951,0.013356,0.121826171875,-11.133362177014352,-0.0028731822967529297,0.0003,6.7830376625061035,-0.008001878613140435,0.9744316339492798,1046.9142417117953
26,42,9,23169.7312772274,87150,167.75601508590785,244.76071555989896,0.6853878274630792,0.015095305,0.21259765625,-11.10048686861992,0.04422903060913086,0.0003,0.543552577495575,-0.007292054800200276,0.970928430557251,1.0292451292276383
27,43,1,25258.17605829239,90001,168.46737139565346,198.90869621106572,0.8469583009929822,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28,45,9,25618.29195046425,93587,168.14134226881234,217.64480553352473,0.7725493004835938,0.017256439,0.181689453125,-11.099092230200768,-0.806674599647522,0.0003,0.7594591379165649,-0.013314587730565108,0.9695817232131958,1.2838282819837332
29,47,9,25978.411252498627,97173,166.1111898426099,225.8795013949945,0.7353973637126637,0.0037544572,0.03076171875,-11.10560031235218,0.5420088469982147,0.0003,20.69465446472168,-0.0016854556066391523,0.9708735942840576,20.529078610613944
30,48,1,28062.65370941162,100001,170.27348675199858,205.8717783788113,0.8270851308171505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,50,9,28422.821761369705,103587,164.937874041969,197.6771955855117,0.8343798765124617,0.006680875,0.0400390625,-11.06938105225563,0.8763941079378128,0.0003,6.397631645202637,-0.00840182843603543,0.9663413166999817,12.72850795276463
32,52,9,28782.940129756927,107173,172.10820403943777,226.46273316990607,0.7599846633940948,0.022095315,0.213232421875,-11.05626126229763,-0.3160285949707031,0.0003,0.6149293184280396,-0.008017270296113566,0.9646668434143066,1.3995528295636177
33,53,1,30867.165447235107,110001,170.93551165028543,234.4999878891971,0.7289361214425891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34,55,9,31227.339611053467,113583,169.98432658045152,201.42344454962392,0.8439152997335081,0.022186957,0.262060546875,-11.032864063978195,-0.13424408435821533,0.0003,0.5835809111595154,-0.0053361541809863414,0.9603386521339417,1.2152414731681347
35,57,9,31587.46669983864,117169,168.83039888999883,211.35256595736544,0.7988093171485589,0.015355329,0.20400390625,-11.029936456680298,-0.011409997940063477,0.0003,0.7992914319038391,-0.0054969217031612064,0.9622606039047241,1.1682133864611388
36,58,1,33672.262902498245,120001,169.7221097108271,248.92378539153864,0.6818235928875452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37,60,9,34032.38550925255,123587,168.96285435825467,236.7695919032138,0.7136172048111776,0.019350458,0.1837890625,-11.020502170920372,-0.019467830657958984,0.0003,0.7196374535560608,-0.0035363541246624663,0.9577224850654602,1.416476116515696
38,62,9,34392.556529045105,127173,168.97909652773964,236.40712998339427,0.71478003450915,0.017434064,0.20146484375,-11.017587670683861,-0.010222196578979492,0.0003,0.4678787589073181,-0.007365137824672274,0.9623821973800659,1.0913885649293662
39,63,1,36476.99093222618,130001,167.7470479676742,207.3195921978401,0.8091229882779107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40,65,9,36837.108434438705,133586,169.7607995563128,244.68016520413272,0.693806951677853,0.018310811,0.14521484375,-11.039552050828934,-2.746476888656616,0.0003,0.51656174659729,-0.006171977031772258,0.9660260677337646,1.5231996420770884
41,66,9,37197.29740548134,137180,167.51431962342346,216.91823997996843,0.7722463525376786,0.019550238,0.18388671875,-11.05647047162056,0.5952228605747223,0.0003,2.7971858978271484,-0.009191476069827332,0.9662593603134155,8.423783503845334
42,68,1,39282.264980793,140001,169.43869959306147,233.34303262595782,0.7261356711030101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43,70,9,39642.380370140076,143587,170.79330347500832,233.34294036242832,0.7319411644069116,0.016522396,0.154638671875,-11.01808416545391,-0.33542823791503906,0.0003,1.1876286268234253,-0.010850271928939037,0.9606845378875732,2.297316121123731
