Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,369.9852728843689,3588,139.83840167711892,227.1498531697978,0.6156218008760397,0.010631271,0.11806640625,-11.331123197078705,0.154585599899292,0.0003,6.017305850982666,-0.017463985379436053,0.9954553842544556,20.053775176405907
2,3,9,730.1720485687256,7178,143.02218971689152,221.85950024322227,0.6446520863884475,0.0073894784,0.078955078125,-11.295025962591172,0.5943463742733002,0.0003,4.267324447631836,-0.015525329131924082,0.9933878779411316,12.267208604514598
3,4,1,2813.868150949478,10001,143.18729344504695,216.2936871296169,0.662004034168783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3173.9766142368317,13590,140.61083541861538,231.13614360685202,0.6083463764013712,0.008169927,0.074609375,-11.260164681077004,0.44254475831985474,0.0003,3.5907413959503174,-0.01792590964832925,0.9883730411529541,8.80753863081336
5,8,9,3534.16530919075,17180,146.88807755429994,189.12802254797828,0.776659511242112,0.010582766,0.123291015625,-11.25974228978157,0.3674018979072571,0.0003,1.5963869094848633,-0.017302108473086265,0.9887555837631226,3.6893115185201166
6,9,1,5617.580984115601,20001,142.6589445978275,216.65940706035596,0.6584479600190462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,5977.774092197418,23591,153.09868321869652,236.26647275581178,0.6479915725365251,0.011857821,0.132958984375,-11.232313349843025,0.21223002672195435,0.0003,1.7962180376052856,-0.016212687382358128,0.9863494038581848,3.25064502581954
8,13,9,6337.937960863113,27181,149.72183153658972,219.27607753605503,0.6828005736830609,0.013497441,0.1525390625,-11.242999327182769,0.1646466851234436,0.0003,1.95528244972229,-0.018721050550811923,0.9834099411964417,2.895727926120162
9,14,1,8426.614955663681,30001,158.27539638294718,214.86766737787556,0.7366180231509528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8786.784984111786,33578,159.8046717434564,239.74481014358264,0.6665615478714627,0.020473614,0.206396484375,-11.167987295985222,0.4136655330657959,0.0003,2.7622146606445312,-0.009674560689018109,0.9763258099555969,3.771644151583314
