Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,6,294.4729425907135,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,3,595.6369872093201,4096,0.0097834,0.116455078125,-11.353457942605019,-0.07603287696838379,0.0003,2.4930033683776855,-0.01673394766112324,1.0004892349243164,6.433438189327717
3,3,3,891.059574842453,6144,0.01155884,0.13212890625,-11.365543872117996,-0.2865356206893921,0.0003,1.0511986017227173,-0.018142165780591312,1.0023255348205566,4.3383196730166675
4,4,4,1183.8867347240448,8192,0.012506187,0.122509765625,-11.357772317528724,0.17189079523086548,0.0003,1.2097197771072388,-0.02039245631895028,0.9995300769805908,3.612688745930791
5,5,0,3277.198714733124,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,0,3570.6330976486206,12288,0.00574369,0.0654296875,-11.296770650148392,0.007251620292663574,0.0003,4.556623458862305,-0.005757918379094918,0.9934971928596497,1034.9121403448285
7,6,3,3862.7194533348083,14336,0.011614358,0.121337890625,-11.291490441560745,-0.36884355545043945,0.0003,1.4681053161621094,-0.020720079987222563,0.991531252861023,3.1506807450205088
8,7,3,4152.318596124649,16384,0.012869161,0.131884765625,-11.281703308224678,0.14360350370407104,0.0003,1.0206652879714966,-0.021102389172301627,0.9914487600326538,2.0924555879086255
9,8,4,4440.308833360672,18432,0.011225251,0.144384765625,-11.254742190241814,0.32277560234069824,0.0003,0.7656906247138977,-0.02375856864528032,0.9848937392234802,1.5670482905581593
10,9,0,6529.09317445755,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,9,0,6817.552252292633,22528,0.0030337505,0.0103515625,-11.192464861273766,0.0009936094284057617,0.0003,7.407840251922607,-0.007812935901165474,0.9801942110061646,1014.8235844917596
12,10,3,7110.552067041397,24576,0.01183701,0.127392578125,-11.182568117976189,-0.9296901226043701,0.0003,1.0569982528686523,-0.02190893659135327,0.9782842397689819,3.107845493778586
13,11,3,7400.491339921951,26624,0.016189247,0.17978515625,-11.162115374207497,0.3239731192588806,0.0003,0.4850199520587921,-0.0201523745447048,0.9753932356834412,1.121659474261105
14,12,4,7687.456515312195,28672,0.016824327,0.187548828125,-11.133181223273278,0.5550514459609985,0.0003,0.5169764161109924,-0.022846673073945566,0.971903920173645,1.0263987502083183
15,13,0,9775.367225885391,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,14,5,10060.979105710983,32768,0.0052722474,0.02763671875,-11.080492249131202,-0.0046825408935546875,0.0003,346.86083984375,-0.00532423000986455,0.9671292901039124,1031.240961228311
17,14,3,10348.071083307266,34816,0.018076459,0.207861328125,-11.07870667874813,-0.8624372482299805,0.0003,0.3503586947917938,-0.025254350008617622,0.9663898944854736,1.5597867362201214
18,15,3,10634.033010721207,36864,0.02111457,0.250537109375,-11.060150584578514,0.32153838872909546,0.0003,0.5594018697738647,-0.02103637024119962,0.964194655418396,1.0699749702587724
19,16,3,10924.25821685791,38912,0.020232975,0.221875,-11.057237896323205,0.38544148206710815,0.0003,0.6735464930534363,-0.02216521403970546,0.9641063213348389,1.2420108128339051
20,17,0,13010.420866012573,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,18,4,13293.83234500885,43008,0.0056313574,0.049560546875,-11.014094442129135,0.0058487653732299805,0.0003,6.138792037963867,-0.005524117310415022,0.9591565132141113,1035.5767643816769
22,18,2,13578.822555303574,45056,0.023550812,0.201416015625,-10.995238623023033,-0.7721970081329346,0.0003,1.3883342742919922,-0.02165176813432481,0.9571808576583862,2.4449186086654664
23,19,3,13864.4342648983,47104,0.023709523,0.27099609375,-10.967965719103812,0.5444976091384888,0.0003,0.7129644155502319,-0.022945367032662034,0.9513357877731323,1.179583064466715
24,20,3,14147.734588861465,49152,0.029607119,0.277880859375,-10.946825444698334,0.4314499497413635,0.0003,0.39152178168296814,-0.0200539774778008,0.9511153101921082,1.0854346472769976
25,21,0,16232.661158323288,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,22,4,16515.182940483093,53248,0.007227641,0.138818359375,-10.91576303243637,-0.0018798112869262695,0.0003,350.6485595703125,-0.0002168434948544018,0.9479118585586548,1039.8052067525684
27,23,5,16797.984310388565,55296,0.024942018,0.255712890625,-10.919085589051246,-0.6220126152038574,0.0003,0.5983445048332214,-0.02255335652298527,0.948029637336731,1.5440081441774964
28,23,3,17081.88748240471,57344,0.031363443,0.263427734375,-10.895687246322632,0.39572590589523315,0.0003,0.3597865402698517,-0.020136577433731873,0.9439160823822021,1.086718363687396
29,24,3,17364.431276082993,59392,0.03268005,0.309716796875,-10.880215901136399,0.5086366236209869,0.0003,0.5191722512245178,-0.021797860413789748,0.9431597590446472,1.1348301481455565
30,25,0,19448.68079304695,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,26,4,19730.62229657173,63488,0.009646405,0.0802734375,-10.82599373459816,0.003590226173400879,0.0003,448.8767395019531,-0.007631303779635346,0.9371497631072998,1040.1717663533987
32,27,5,20011.235910654068,65536,0.02964811,0.27421875,-10.782729887962342,-0.052040934562683105,0.0003,0.6255589127540588,-0.02332863603514852,0.9288687705993652,1.4474562024697661
