Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,205.1450674533844,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,4,414.15772771835327,4096,0.011944724,0.123095703125,-11.33015930056572,0.17532825469970703,0.0003,0.04086143150925636,-0.019007678140769712,0.9957813620567322,0.2542532012332231
3,2,3,620.5110416412354,6144,0.011596952,0.13818359375,-11.295913326740266,0.07404553890228271,0.0003,0.01146746426820755,-0.019141561385185923,0.9913368225097656,0.08475698890397325
4,3,4,826.7879240512848,8192,0.01201058,0.135302734375,-11.26773323714733,0.14145511388778687,0.0003,-0.005265793763101101,-0.022870537923881783,0.9883103370666504,0.03388924368191511
5,4,0,2833.6622998714447,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,4,0,3040.0547189712524,12288,0.002835053,0.011962890625,-11.23272239267826,-0.0001748800277709961,0.0003,651.6268310546875,-0.003046391198586207,0.9853665828704834,1045.1386440142523
7,5,4,3246.35329079628,14336,0.012478759,0.142724609375,-11.22086073756218,-0.2954005002975464,0.0003,0.09067673236131668,-0.0176911592570832,0.9822638034820557,0.26703753508627415
8,5,3,3452.6410286426544,16384,0.017165635,0.20341796875,-11.200165954232215,-0.39765024185180664,0.0003,-0.0096372589468956,-0.029221405938733368,0.980613112449646,0.14758440942969173
9,6,4,3658.959235191345,18432,0.016455475,0.17373046875,-11.183169385790825,-0.42933738231658936,0.0003,0.00611499696969986,-0.023614301446650644,0.9783935546875,0.042258070135721935
10,7,0,5665.933716773987,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,7,0,5872.136293888092,22528,0.004362149,0.01640625,-11.164633810520172,-0.00014090538024902344,0.0003,49.63652801513672,-0.00191025417734636,0.9776860475540161,1030.4601300239563
12,8,4,6078.351760625839,24576,0.015744407,0.182421875,-11.151629146933555,0.4140979051589966,0.0003,0.20430681109428406,-0.02206581652717432,0.973655104637146,0.4765859890729189
13,8,3,6284.567319393158,26624,0.01630206,0.192041015625,-11.135402730107307,0.1288895606994629,0.0003,0.049116116017103195,-0.025418772242846898,0.9737383723258972,0.20365466999355702
14,9,3,6490.76474905014,28672,0.018539334,0.2236328125,-11.118833050131798,-1.706120491027832,0.0003,-0.02953110635280609,-0.022587572479096707,0.9691958427429199,0.013368982598331058
15,10,0,8498.166063308716,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,10,0,8704.380142211914,32768,0.0077472627,0.071240234375,-11.064359238743782,-0.000532984733581543,0.0003,1333.186279296875,-0.006124473442469025,0.9654138088226318,1043.5741229496896
17,11,4,8910.669586658478,34816,0.014945731,0.187841796875,-11.051790907979012,-1.8669180870056152,0.0003,0.019153760746121407,-0.01750777548732003,0.9620047807693481,0.16725276745855808
18,11,2,9116.929471969604,36864,0.018235244,0.239453125,-11.039936974644661,0.5581288933753967,0.0003,0.016750594601035118,-0.022949645803601017,0.9614440202713013,0.05156107535585761
19,12,3,9323.180154561996,38912,0.018143047,0.233349609375,-11.038648924231529,0.5496207475662231,0.0003,-0.006808040663599968,-0.02209129321781802,0.9617158770561218,0.04892566606868058
20,13,0,11329.98714351654,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,13,0,11536.113132476807,43008,0.0060654236,0.073583984375,-11.024212488532067,0.0030504465103149414,0.0003,11.276941299438477,-0.0065819421019114085,0.9603971838951111,1026.436138382554
22,14,4,11745.026086568832,45056,0.01756425,0.19931640625,-11.012414234876633,-0.07909047603607178,0.0003,0.19882290065288544,-0.017049291147850455,0.9575904011726379,0.4383632560726255
23,14,2,11951.923167467117,47104,0.021664977,0.225146484375,-10.957312336564064,-0.17262482643127441,0.0003,0.03532598167657852,-0.020144755757064557,0.9485031962394714,0.07850122945383191
24,15,3,12158.153213977814,49152,0.021442767,0.236279296875,-10.92766430079937,0.32215583324432373,0.0003,-0.005326930433511734,-0.020903484571317677,0.9496080875396729,0.028698091624391964
25,16,0,14165.016723155975,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,16,0,14371.242656230927,53248,0.00892807,0.0728515625,-10.827767074108124,-0.0003000497817993164,0.0003,212.2730712890625,-0.005250370175781427,0.9368869066238403,1042.364985460043
27,17,3,14577.480982542038,55296,0.021095905,0.208251953125,-10.846581560373306,-0.8962253332138062,0.0003,0.05654020980000496,-0.02289059840331902,0.9406765699386597,0.18038999185664578
28,18,5,14783.730455636978,57344,0.023983723,0.27587890625,-10.858065551519394,-0.08050596714019775,0.0003,0.0060484036803245544,-0.027596664465090726,0.9412436485290527,0.0667688591289334
29,18,3,14989.948699951172,59392,0.024204643,0.2802734375,-10.869300174713135,-0.1751793622970581,0.0003,-0.035517703741788864,-0.028121223361813462,0.9434620141983032,0.02327860015502665
30,19,0,16997.220085144043,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,19,0,17203.439256191254,63488,0.010540299,0.1197265625,-10.887211695313454,-0.0005511045455932617,0.0003,2.0428318977355957,-0.0048327620112104345,0.9443526864051819,1031.8855640299619
32,20,3,17410.00435256958,65536,0.019304613,0.212646484375,-10.867677560448646,-3.508664131164551,0.0003,0.06143162399530411,-0.019735738885356114,0.9407166242599487,0.2709849544800818
