Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
27,22,3,15271.046897649765,55296,0.02032812,0.205419921875,-10.85492853820324,0.41678696870803833,0.0003,1.4934771060943604,-0.015018706256523729,0.939287543296814,3.8935581840574742
28,23,4,15500.882885932922,57344,0.020410871,0.243115234375,-10.829417091608047,0.14763998985290527,0.0003,1.343445062637329,-0.011767091172805522,0.9348459243774414,2.3552191857248546
29,23,2,15730.73994588852,59392,0.016972726,0.204638671875,-10.786132538318634,0.2603275775909424,0.0003,1.1339595317840576,-0.014277947190566919,0.929349958896637,3.456989537924528
30,25,1,17760.865624666214,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,26,5,17990.14246892929,63488,0.023451498,0.18154296875,-10.713864076137543,-0.004744887351989746,0.0003,899.0191040039062,-0.006717870238571777,0.9234337210655212,1045.6619331017137
32,26,3,18220.72503566742,65536,0.02024314,0.24951171875,-10.694771495461463,-0.28591489791870117,0.0003,0.9638738632202148,-0.009029669077426661,0.9205042719841003,2.861610721796751
33,27,4,18449.822252750397,67584,0.022497455,0.276806640625,-10.682955476641656,0.05888432264328003,0.0003,0.9960543513298035,-0.006409032884403132,0.9197592735290527,1.8816106896847486
34,27,2,18678.444620847702,69632,0.019136298,0.235400390625,-10.6851631462574,0.46549874544143677,0.0003,1.253967523574829,-0.01399012410256546,0.9207126498222351,2.9873371411114933
35,29,1,20707.4082403183,71680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36,30,4,20935.99206471443,73728,0.02211554,0.18271484375,-10.639448842406273,0.0016707777976989746,0.0003,3675.5302734375,-0.006354336603544652,0.914808452129364,1040.9362708076835
37,30,3,21165.451974630356,75776,0.0201738,0.253466796875,-10.648736181855202,0.3544842004776001,0.0003,2.6311635971069336,-0.012342214280215558,0.9156731367111206,3.2181279260665177
38,31,3,21394.356192350388,77824,0.023805529,0.265576171875,-10.640912327170373,0.13729387521743774,0.0003,1.1424938440322876,-0.005451251730846707,0.9155516624450684,2.5397264536470177
