Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,8,232.79301047325134,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,4,479.4710865020752,4096,0.010523997,0.130126953125,-11.332296207547188,0.02292001247406006,0.0003,3.7971699237823486,-0.017750322971551213,0.9958849549293518,9.343195913732051
3,2,2,711.5104243755341,6144,0.010951906,0.1169921875,-11.306750932335854,0.3235298991203308,0.0003,1.0994213819503784,-0.021049825008958578,0.993906557559967,4.590324444696307
4,3,3,944.513219833374,8192,0.014291327,0.158056640625,-11.292417332530022,0.44452375173568726,0.0003,0.7230064272880554,-0.022610784345306455,0.9924682974815369,2.746432615071535
5,5,1,2978.3687732219696,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,0,3210.8497676849365,12288,0.0069633704,0.044482421875,-11.271635809540749,-0.00525355339050293,0.0003,6.74490213394165,-0.004905161554052029,0.9905818104743958,1040.1232685305179
7,6,4,3444.644774913788,14336,0.014255879,0.1634765625,-11.296117308735848,0.14017611742019653,0.0003,0.5182809233665466,-0.020546853145060596,0.995018482208252,1.2782894063740968
8,7,5,3677.4153196811676,16384,0.013862693,0.202490234375,-11.331060460209846,0.5407666862010956,0.0003,0.2075503170490265,-0.018174273316981272,0.9992837905883789,0.5204882314428687
9,7,3,3910.975881099701,18432,0.017950578,0.21484375,-11.336607280373574,0.5515901446342468,0.0003,0.17603617906570435,-0.02578996751108207,0.9979062080383301,0.6518382033333182
10,9,1,5944.917338609695,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,9,0,6176.914504289627,22528,0.0051335166,0.05390625,-11.303288438916207,0.004520893096923828,0.0003,4.586694717407227,-0.004096904287871439,0.9940631985664368,1043.721716941148
12,10,3,6408.245653390884,24576,0.014659299,0.169873046875,-11.296944040060044,0.31972962617874146,0.0003,0.27766841650009155,-0.01972720733319875,0.9932995438575745,0.5703395264223218
13,11,5,6642.427531957626,26624,0.014788821,0.203564453125,-11.274795746803283,0.4107756018638611,0.0003,0.23139594495296478,-0.016605887134210205,0.9887203574180603,0.6343618499115109
14,11,3,6875.756895303726,28672,0.01618883,0.209814453125,-11.265308058261871,0.40417730808258057,0.0003,0.16691464185714722,-0.021391090455290397,0.989202082157135,0.5051963107660413
15,13,1,8908.104933738708,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,13,0,9141.335141420364,32768,0.0056782905,0.0765625,-11.228598180413247,0.0028488636016845703,0.0003,1935.9088134765625,-0.001645236910553649,0.9848883748054504,1031.6004617428407
17,14,3,9373.597019195557,34816,0.014710898,0.153369140625,-11.236711838841439,-1.1011862754821777,0.0003,0.2689583897590637,-0.013107789342757314,0.9869691133499146,0.7242704968899488
18,15,4,9605.936325073242,36864,0.019109724,0.221435546875,-11.242582020163535,0.433529794216156,0.0003,0.2631237208843231,-0.0212318554345984,0.9859017729759216,0.524269285518676
19,15,3,9842.916712284088,38912,0.020859713,0.244921875,-11.224950098991394,0.5815315842628479,0.0003,0.19948427379131317,-0.011576777359005063,0.9827658534049988,0.4098118642810732
20,17,1,11877.87859082222,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,17,0,12112.115988492966,43008,0.009292932,0.103125,-11.224166852235793,0.0046103596687316895,0.0003,4.008467674255371,-0.008384123789437582,0.9846951961517334,1022.5501802280545
22,18,3,12345.650685787201,45056,0.019870112,0.239794921875,-11.219815456867218,0.31156736612319946,0.0003,0.23767808079719543,-0.018445082635298603,0.9826889038085938,0.5184648100286722
23,19,4,12578.202521562576,47104,0.019433403,0.22392578125,-11.177965763211251,0.5593501925468445,0.0003,0.23654668033123016,-0.012523876588966231,0.9755792617797852,0.39756344850175085
24,19,2,12812.748166322708,49152,0.021196138,0.21982421875,-11.137806311249733,0.8092457056045532,0.0003,0.2761424481868744,-0.016218871153250804,0.972671389579773,0.5419344333466143
25,21,1,14848.537440299988,51200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26,22,5,15084.33648967743,53248,0.0081615755,0.1240234375,-11.135576689243317,0.0015572309494018555,0.0003,1836.675048828125,-0.004682861795299686,0.9733016490936279,1048.8694338154048
27,22,3,15318.864426851273,55296,0.018136187,0.226904296875,-11.094892010092735,0.2660822868347168,0.0003,0.1672232449054718,-0.009018677324638702,0.9660640358924866,0.42345728576183317
28,23,4,15554.413153409958,57344,0.02799379,0.281298828125,-11.069541645050048,0.5925436019897461,0.0003,0.17513823509216309,-0.01182003676367458,0.9649759531021118,0.36130659813061355
29,23,2,15789.836589336395,59392,0.020335583,0.254443359375,-11.045564496517182,0.45757073163986206,0.0003,0.12784793972969055,-0.016923414763004983,0.9612203240394592,0.4082141065038741
30,25,1,17823.621198177338,61440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,26,5,18059.220543146133,63488,0.00831252,0.09384765625,-10.988203620910644,-0.009449124336242676,0.0003,565.5773315429688,-0.0018800658319378272,0.9558253884315491,1036.7930938646198
32,26,3,18294.134175539017,65536,0.027409269,0.25888671875,-10.98248388171196,0.43283236026763916,0.0003,0.13512107729911804,-0.007499327976256609,0.954285740852356,0.46239956114441155
33,27,4,18530.74035549164,67584,0.025654327,0.24111328125,-10.944606238603592,0.5478709042072296,0.0003,0.17407281696796417,-0.010847728459339123,0.9489579200744629,0.3955816121771932
34,28,5,18766.928551197052,69632,0.026117988,0.258544921875,-10.913353210687637,0.5870333611965179,0.0003,0.17091919481754303,-0.01604169571219245,0.9461634159088135,0.41699565113522113
35,29,0,20803.672690868378,71680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36,30,4,21039.521745681763,73728,0.016641395,0.143994140625,-10.86098234951496,0.0012957453727722168,0.0003,24.82936668395996,-0.00466971773566911,0.940488874912262,1049.7382411949336
37,30,3,21276.46228814125,75776,0.03215237,0.271435546875,-10.84182530939579,0.5217436850070953,0.0003,0.23539304733276367,-0.0048632158577675,0.9372923374176025,0.39831207497045396
38,31,3,21514.588937997818,77824,0.025913846,0.25439453125,-10.811894443631171,0.579257607460022,0.0003,0.15968552231788635,-0.0070605446679110175,0.9333369731903076,0.3822387019637972
39,32,4,21750.590126514435,79872,0.029905805,0.253271484375,-10.78560330271721,0.6347150206565857,0.0003,0.18369564414024353,-0.003226861973234918,0.9310754537582397,0.3441719328984618
40,33,0,23787.349709272385,81920,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41,34,4,24020.82697248459,83968,0.02332621,0.218603515625,-10.753676414489746,-0.001710653305053711,0.0003,4.691922187805176,-0.005631317544612102,0.9284976124763489,1043.2407514248043
