Iteration,Episode,FPS,Time Elapsed (s),Total Timesteps,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,6,306.0229241847992,2048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,3,620.9843654632568,4096,0.00926424,0.1095703125,-11.33324476480484,-0.22200536727905273,0.0003,1.2317613363265991,-0.01645753076300025,0.9959846138954163,3.8784584663808346
3,3,3,939.5252075195312,6144,0.010153582,0.13173828125,-11.31559243798256,0.2565212845802307,0.0003,0.7230461835861206,-0.020922554295975716,0.9955416917800903,3.3784356210380793
4,4,4,1232.3569164276123,8192,0.008993534,0.112890625,-11.301795825362206,0.30769938230514526,0.0003,0.7363588213920593,-0.018520009567146188,0.9920990467071533,2.4335628004744647
5,6,1,3341.3528366088867,10240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,6,0,3642.981231689453,12288,0.0013641504,0.000732421875,-11.279865089058877,-0.006493330001831055,0.0003,29.309093475341797,-0.002638513283454813,0.9910486936569214,1044.8860461853444
7,7,3,3942.028484582901,14336,0.009441746,0.09404296875,-11.274152436852455,-0.4798269271850586,0.0003,0.7325975894927979,-0.015238145447801799,0.9898298978805542,4.758741443231702
8,8,3,4240.257658958435,16384,0.008902973,0.08681640625,-11.254950493574142,-0.4218071699142456,0.0003,0.7190113067626953,-0.017052526542101987,0.986179530620575,1.3371419636532664
9,9,3,4536.787271022797,18432,0.011188716,0.14072265625,-11.247757956385612,-0.1041947603225708,0.0003,0.3398103713989258,-0.018670787582232153,0.9879744648933411,1.075030259229243
10,11,1,6659.489469766617,20480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,12,5,6962.1318526268005,22528,0.004504512,0.02216796875,-11.230490317940712,0.0004894733428955078,0.0003,2613.994873046875,-0.005299772237776779,0.9849523901939392,1033.6421327024698
12,12,2,7285.629958629608,24576,0.010719044,0.113134765625,-11.210698890686036,-1.0135643482208252,0.0003,2.461573362350464,-0.020408731895440724,0.980859637260437,3.1116193436086177
13,13,3,7601.844911813736,26624,0.014483922,0.134375,-11.19557133615017,0.007437467575073242,0.0003,2.9044132232666016,-0.017136264043074334,0.9806984663009644,7.819771233387291
14,14,3,7923.704681396484,28672,0.014388017,0.171728515625,-11.190326708555222,0.05604928731918335,0.0003,0.6820164918899536,-0.01675202590995468,0.9796205759048462,4.35683506578207
15,17,18,10031.335621356964,30720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,17,4,10349.478175878525,32768,0.009678252,0.109814453125,-11.147838336229324,-0.0014357566833496094,0.0003,2184.6162109375,-0.003412012557600974,0.9751372933387756,5567.967823432386
17,18,3,10652.688153028488,34816,0.01903143,0.217041015625,-11.166814512014389,-1.5641422271728516,0.0003,1.063749074935913,-0.02595440505101578,0.9786365032196045,1.973643071204424
18,19,3,10962.036918640137,36864,0.023270557,0.26591796875,-11.128061014413834,-0.07676362991333008,0.0003,0.498128741979599,-0.02609748741815565,0.9701613187789917,1.2321866279467941
19,20,3,11292.873094320297,38912,0.021090236,0.27294921875,-11.088510167598724,0.02674347162246704,0.0003,1.1765077114105225,-0.02862286075906013,0.9658425450325012,4.483463610708713
20,22,1,13424.74293088913,40960,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21,23,4,13739.27410531044,43008,0.022243712,0.228857421875,-11.037244033813476,0.003225982189178467,0.0003,1730.6934814453125,-0.007115956008783541,0.9591833353042603,1000.469074870646
22,24,4,14063.34315943718,45056,0.024217762,0.273876953125,-10.997933650016785,-0.23794591426849365,0.0003,1.0526013374328613,-0.025598806333437096,0.9544585943222046,3.8758047059178353
23,25,4,14380.144953012466,47104,0.020986993,0.23349609375,-10.973271909356118,0.00025069713592529297,0.0003,198.52285766601562,-0.008465022504969966,0.9539891481399536,4439.0539945535365
