Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,372.946763753891,3562,137.98220034926126,215.21450298176856,0.6411380201498322,0.011548992,0.12802734375,-11.363267013430596,0.007040917873382568,0.0003,28.672874450683594,-0.02070353109156713,1.0023713111877441,50.47226285934448
2,3,9,733.0824909210205,7150,139.06043798045923,196.1859509525386,0.7088195525993642,0.00971204,0.10283203125,-11.38115785419941,0.1019899845123291,0.0003,9.458836555480957,-0.018542741701821797,1.002906084060669,35.23719798326492
3,4,1,2819.9772787094116,10001,135.2418067038687,232.92869056804065,0.5806146352089817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3180.1362199783325,13590,135.17690831838306,227.42669850142374,0.5943757228553217,0.006152874,0.032861328125,-11.37471171915531,0.13147032260894775,0.0003,13.662083625793457,-0.010852622754464391,1.0025055408477783,44.04017488956451
5,8,9,3540.29962515831,17179,135.9206134698186,194.09446650979564,0.7002807236802853,0.008484193,0.070263671875,-11.376959353685379,-0.42649388313293457,0.0003,8.314542770385742,-0.012161411812121515,1.003244161605835,19.542934042960404
6,9,1,5628.297337770462,20001,142.84803904538273,198.647308445313,0.719103823572361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,5988.467700004578,23589,143.45725538153425,200.88626629314686,0.7141217666527372,0.010982834,0.122412109375,-11.374930813908577,0.17666542530059814,0.0003,1.7828640937805176,-0.012180964300932828,1.0026065111160278,8.953468798473477
8,13,9,6348.592797756195,27164,138.4419165920538,197.89162527439657,0.6995845145042909,0.018132748,0.310888671875,-11.382497528195382,0.07069313526153564,0.0003,1.2587116956710815,0.00528683453812846,1.004805326461792,4.3082706443965435
9,14,1,8434.421503067017,30001,136.84810235682443,241.4807244665275,0.5667040409090434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8794.571254014969,33589,135.71433326542166,206.23786149059612,0.6580476168853693,0.019694839,0.200048828125,-11.367434984445572,-0.22337043285369873,0.0003,0.9636139273643494,-0.015398308899602853,0.9988318681716919,3.0102745179086923
11,18,9,9154.745683431625,37136,145.30091772188717,200.56709398981027,0.7244504311822413,0.012976287,0.2431640625,-11.30932595729828,0.20652586221694946,0.0003,0.6584409475326538,-0.007372961514192866,0.9964449405670166,2.149334190413356
12,19,1,11244.469232797623,40001,143.32735782519003,196.90017789826456,0.7279188843559359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,21,9,11604.620413303375,43588,140.7838850552696,211.64572411895148,0.6651865311304124,0.0174595,0.22255859375,-11.30492445230484,-0.04378855228424072,0.0003,0.7332528829574585,-0.015135579988418612,0.9921212196350098,1.8767028801143169
