Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,367.83799600601196,3576,137.5133347659704,200.72617333342527,0.6850792424441214,0.012570732,0.169775390625,-11.344117105007172,0.0362323522567749,0.0003,19.034788131713867,-0.022839381569065155,0.9989384412765503,37.66723771095276
2,3,9,727.9689190387726,7162,132.84640920254,228.21494502245295,0.5821109094738292,0.009384969,0.094921875,-11.312999919056892,-0.8090795278549194,0.0003,8.718411445617676,-0.019710092680179515,0.9936583042144775,32.94524954855442
3,4,1,2813.2380001544952,10001,137.61112854787746,203.8699857210626,0.6749945464564788,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3173.3508059978485,13587,146.35612048075728,241.12101533683222,0.6069820180389759,0.008442976,0.08251953125,-11.25934539437294,-0.4755154848098755,0.0003,7.962588310241699,-0.017001125247043093,0.986690878868103,20.470598497986792
5,8,9,3533.4696276187897,17173,148.07477028527387,217.1267132503233,0.6819739868422358,0.008277409,0.067138671875,-11.237375721335411,0.1398875117301941,0.0003,5.808813095092773,-0.013555819107568822,0.9856881499290466,24.34690271615982
6,9,1,5622.965934514999,20001,155.39787180325385,214.86043658667964,0.7232502841004085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,5983.070539712906,23583,159.1209353736917,247.6653548503969,0.6424836266251662,0.017342854,0.2650390625,-11.130337685346603,-0.17829179763793945,0.0003,1.4603023529052734,-0.009787339929607697,0.9686086773872375,3.2068191818892955
8,13,9,6343.180578708649,27169,160.24615159999328,212.17904683820788,0.7552402274772456,0.014371118,0.1787109375,-11.026656046509743,-1.0324552059173584,0.0003,1.159238338470459,-0.012297466350719332,0.9601274132728577,4.397370271012187
9,14,1,8428.090215444565,30001,157.3027818700662,237.79937699298088,0.6614936668850453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8788.204727172852,33587,152.71761296603373,228.71715125349138,0.6677138646098911,0.01344957,0.164697265625,-11.014971005916596,-0.13164281845092773,0.0003,1.0529013872146606,-0.015608680083823856,0.9601603746414185,2.2746420215815304
11,18,9,9148.310710668564,37173,150.80728356792824,212.92696492523743,0.7082582688429314,0.0009928339,0.000634765625,-11.023921674489975,0.014591515064239502,0.0003,11.130146980285645,-0.002872313870466314,0.9601449370384216,26.57515667974949
12,19,1,11235.655720949173,40001,155.88223936585914,240.72357013423505,0.6475570268376059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,21,9,11595.80952334404,43578,156.97648320837513,215.93072572798545,0.7269761294005153,0.020147493,0.229345703125,-11.007756501436234,-0.24542784690856934,0.0003,1.0632233619689941,-0.01276476325438125,0.9575532674789429,2.557316121831536
14,23,9,11955.993034362793,47148,156.53372663082897,249.47280544412808,0.6274580764510874,0.020351369,0.25302734375,-10.93529290854931,-0.07306063175201416,0.0003,0.7573758959770203,-0.017974256470915863,0.9480239152908325,2.249159960448742
15,24,1,14043.237854480743,50001,151.91709776926498,210.22097013624213,0.7226543463804254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,26,9,14403.379902124405,53585,156.88395754884905,220.9194392548357,0.7101410273266164,0.015246814,0.190234375,-10.887889873981475,-0.20676052570343018,0.0003,0.9630995392799377,-0.00866761018842226,0.9412208199501038,2.2505906119942667
17,27,9,14763.493574857712,57178,155.6138568202471,233.44172070909786,0.6666068787856668,0.016786952,0.192822265625,-10.859257110953331,-0.23848366737365723,0.0003,0.8168456554412842,-0.01345961842162069,0.9401764869689941,2.269887488335371
18,29,1,16853.45614695549,60001,153.9551816117561,227.0072253366937,0.6781950723524861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,31,9,17213.60144686699,63577,154.59651164261422,198.41523298594691,0.7791564655399406,0.02196132,0.269189453125,-10.8196711063385,-0.24759960174560547,0.0003,0.9457269906997681,-0.013841631957620847,0.9337601661682129,1.6228280978277325
20,32,9,17573.701088428497,67170,154.77292599719047,227.6763644924236,0.6797935584672464,0.01511709,0.165185546875,-10.788540905714035,0.139365553855896,0.0003,1.5428258180618286,-0.01642353681381792,0.931358814239502,3.055744084715843
21,34,1,19659.968502759933,70001,155.7186262830026,221.04645793357292,0.7044610790813843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,35,9,20020.16478896141,73595,153.53525239477668,210.35704703410605,0.7298792912313671,0.00869292,0.1240234375,-10.786531895399094,-0.03432333469390869,0.0003,20.64950942993164,0.0015597480822179932,0.9324771165847778,1060.603921763599
23,37,9,20380.275879859924,77181,155.1731314997032,216.39561572530147,0.7170807549848156,0.010019266,0.09775390625,-10.783835417032241,0.6434144079685211,0.0003,1.4354780912399292,-0.01447578952211188,0.9317689538002014,3.431015874445438
24,39,1,22468.249106407166,80001,153.92327003264413,248.54136846864543,0.6193064397328375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,40,9,22828.42854499817,83576,148.89915864314463,252.09099214714507,0.5906564029714813,0.011115247,0.09931640625,-10.75403713285923,-0.022153735160827637,0.0003,76.35414123535156,-0.0037491044007765596,0.9292057752609253,1040.5341410443186
26,42,9,23188.53839278221,87162,150.73509423639152,246.37995169058726,0.6117993497526537,0.0045892764,0.01123046875,-10.755456447601318,0.38938260078430176,0.0003,11.649297714233398,-0.005002788519414025,0.9293460845947266,28.597810053825377
