Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
1,1,9,367.15882682800293,3443,141.15917755280273,233.04408949886644,0.6057187627300428,0.012035629,0.1451171875,-11.344075244665145,0.011108100414276123,0.0003,14.845693588256836,-0.020425113712553865,0.9987922310829163,42.5725762963295
2,3,9,727.2624607086182,6883,136.67362342452043,241.71096166102362,0.5654423882363765,0.008691043,0.085546875,-11.319760742783547,-0.058742403984069824,0.0003,11.757810592651367,-0.016730049581383355,0.9949800372123718,34.195120030641554
3,4,1,2855.396480321884,10001,131.71350043639603,199.51155603419275,0.6601798063958895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,9,3215.551034927368,13437,129.24583246236696,223.67295555233397,0.5778339725659262,0.0075587677,0.0603515625,-11.294964015483856,-0.13046562671661377,0.0003,10.451680183410645,-0.015645355576998553,0.9929679036140442,29.55424800515175
5,8,9,3575.7275264263153,16838,129.78423997332902,226.11344201469592,0.5739784367392624,0.009887289,0.083154296875,-11.301272836327552,-0.6200677156448364,0.0003,5.165408134460449,-0.01700561806283076,0.9944207668304443,18.697986714541912
6,9,1,5708.46254324913,20001,129.2172710123105,216.10682180108606,0.5979324018343465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,11,9,6068.5852744579315,23461,124.90256399964332,222.63226491756515,0.5610263366178817,0.009350762,0.08037109375,-11.30528367459774,-0.13257527351379395,0.0003,2.371690511703491,-0.012279169764951803,0.9941090941429138,8.608457275480031
8,13,9,6428.6905698776245,26934,132.5437241831743,200.7916414291048,0.6601057854789869,0.012778261,0.148779296875,-11.206110095977783,0.054820358753204346,0.0003,1.4493403434753418,-0.01321130111682578,0.9793956279754639,4.185044949129224
9,14,1,8546.988498449326,30001,138.55447334262863,195.25665443207552,0.7096017994655744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,16,9,8907.170253515244,33478,137.25808381459987,241.113754267807,0.5692669181458069,0.023180494,0.24755859375,-11.134329134225846,0.12677061557769775,0.0003,1.0250804424285889,-0.023443250998388974,0.9728081226348877,3.0069238640367986
11,18,9,9267.289914369583,36954,134.5861818317287,225.34926975518894,0.5972337162571599,0.01995167,0.2162109375,-11.128893768787384,0.1770206093788147,0.0003,1.3002614974975586,-0.015082348373834976,0.974819004535675,2.967175713554025
12,19,1,11383.079256772995,40001,137.36441062018412,204.998742347102,0.6700744065424555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,21,9,11743.212580919266,43460,138.3919692505725,229.22494415434525,0.6037386976409874,0.017511446,0.21171875,-11.118245857954026,-1.2353026866912842,0.0003,1.4690848588943481,-0.019045979558723048,0.9693160057067871,3.862814675271511
14,22,9,12103.34252166748,46941,148.66059127993037,219.36874658076525,0.6776744344719033,0.021757487,0.271337890625,-11.087637957930564,0.21263259649276733,0.0003,0.7470120787620544,-0.012043691243161448,0.9671106934547424,1.8906224483624101
15,24,1,14220.956193685532,50001,148.94804668674885,246.11155465034156,0.6052054195438489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,26,9,14581.160300731659,53479,149.19535774338527,209.74944654640157,0.7113027481118035,0.01591326,0.22314453125,-11.088974639773369,-0.2841233015060425,0.0003,0.9619457125663757,-0.012543393147643656,0.9673221707344055,1.917668549902737
17,27,9,14941.280323266983,56962,151.45831145224605,205.89534699257797,0.7356082284739818,0.018041195,0.277685546875,-11.076220828294755,0.21631836891174316,0.0003,0.7000166773796082,-0.010877973411697894,0.9646353721618652,1.4610842972993852
18,29,1,17060.79714679718,60001,150.49336901831583,243.19825658795745,0.6188094073112195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19,30,9,17420.931204795837,63484,145.25643449661567,200.81206172920355,0.7233451678440261,0.0069456273,0.03876953125,-11.047475755214691,-0.0013196468353271484,0.0003,28.15134620666504,-0.002357543507241644,0.9636563658714294,1042.0482554644345
20,32,9,17781.113199472427,66961,151.45673563461278,202.63781198719713,0.7474258340500735,0.016935386,0.220654296875,-11.014698711037635,0.24337279796600342,0.0003,0.8001790046691895,-0.01345202638185583,0.9582264423370361,1.596879978850484
21,34,1,19896.921375989914,70001,151.58387311085824,224.6534094486061,0.6747454823094329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22,35,9,20257.04895067215,73483,154.42399704800974,213.57568184669395,0.7230411052081122,0.008199373,0.05302734375,-10.849200707674026,-0.0011578798294067383,0.0003,2057.94140625,-0.005673616347485222,0.940475344657898,1045.2994944609702
23,37,9,20617.178196430206,76958,158.69884667488566,241.08227655548623,0.6582767051246107,0.016958259,0.211083984375,-10.809587547183037,0.21543282270431519,0.0003,0.9086090326309204,-0.011646037262107712,0.9323536157608032,2.2023032438009977
24,39,1,22733.367430210114,80001,162.511094235466,199.48575796575807,0.8146501078205353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25,40,9,23093.548504590988,83460,163.50576647154435,215.11885697198724,0.7600717518354797,0.008361509,0.10703125,-10.69996255338192,0.0015496611595153809,0.0003,5.308770179748535,-0.0025599165106541476,0.9235520958900452,1047.9661909580232
26,42,9,23453.68057012558,86916,166.03363938256624,218.33909298904433,0.7604393565512217,0.024258338,0.326513671875,-10.64470715522766,0.25545525550842285,0.0003,0.47292560338974,-0.0054863198747625574,0.9160611629486084,1.1901594303548335
27,43,1,25573.420233249664,90001,168.2134791032584,194.59930189040395,0.8644094684265325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28,45,9,25933.53505039215,93475,167.12362670335997,208.62019160308287,0.801090371066893,0.019402102,0.27451171875,-10.56765382885933,0.13840371370315552,0.0003,0.7708156704902649,-0.011466779437614604,0.9057579040527344,1.2238318260759116
29,47,9,26293.73863506317,96950,166.29508845502073,224.45794000842486,0.7408741631005745,0.029613065,0.258056640625,-10.472028279304505,0.17012792825698853,0.0003,0.7158520817756653,-0.005456039070850238,0.896843671798706,1.3010542960837483
30,48,1,28410.658629655838,100001,168.49238647953518,228.0510055927368,0.7388364109230725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,50,9,28770.813856840134,103469,170.7567476040105,220.6950454791327,0.7737226145394189,0.026856115,0.227978515625,-10.390915760397911,0.09153962135314941,0.0003,0.5606825947761536,-0.005139160579710733,0.8887157440185547,1.272662511654198
32,52,9,29130.923721075058,106940,170.0150317899537,220.14138184484108,0.7722992849648905,0.02170229,0.271728515625,-10.345909675955772,0.1649964451789856,0.0003,0.5853338837623596,-0.007971671382256318,0.8839012980461121,1.090940747782588
33,53,1,31250.54155898094,110001,168.76866135448125,236.47781752345313,0.7136765009163843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34,55,9,31610.680706501007,113471,164.77155952500783,192.54554993330404,0.8557536623520156,0.025175678,0.297412109375,-10.277770507335664,0.11667114496231079,0.0003,0.5726370811462402,-0.003157753372215666,0.876333475112915,1.1671981114894152
35,57,9,31970.79948592186,116941,169.08316351445094,192.58533955202262,0.8779648747290908,0.022969812,0.26962890625,-10.213614156842231,0.16907286643981934,0.0003,0.44261234998703003,-0.002983596021658741,0.8712998032569885,1.0838938439264894
36,58,1,34088.49418139458,120001,173.97070804126477,245.88859974103832,0.7075183974551278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37,60,9,34448.67605113983,123469,174.6285858541213,205.71898477556522,0.8488695685750013,0.03337673,0.286181640625,-10.17887830734253,-0.08701765537261963,0.0003,0.4812670648097992,-0.001867528430011589,0.8670258522033691,1.0926575923338533
38,61,9,34808.839636564255,126916,171.9292662888546,205.3082242824701,0.8374202586853433,0.026008084,0.237109375,-10.15850176513195,-0.2782541513442993,0.0003,0.6893172264099121,0.0006707747634209227,0.865479052066803,5.141745923273265
39,63,1,36931.27161478996,130001,174.17840297272514,237.6892967006278,0.7327986804223022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40,65,9,37291.42619276047,133474,176.49815811684792,235.52750102798373,0.7493738835019425,0.028131522,0.272802734375,-10.085062345862388,0.1531490683555603,0.0003,0.5025765895843506,0.0042513832071563225,0.8560761213302612,0.9981919884681701
41,66,9,37651.61486411095,136956,178.04677920215562,214.39044414960958,0.8304790817911082,0.042762328,0.289208984375,-10.065477403998376,-9.237323760986328,0.0003,0.3428639769554138,-0.002114393289957661,0.8570083379745483,1.0956224931403995
42,68,1,39768.18968653679,140001,173.4888269565396,234.46466609110337,0.7399359137940595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43,70,9,40128.334258794785,143473,176.63564699237486,211.3692725346774,0.835673250298933,0.046502,0.290673828125,-9.990009838342667,-0.04489731788635254,0.0003,0.6442999839782715,0.0034405573504045607,0.8500556349754333,1.11244952455163
44,71,9,40488.531740903854,146951,177.16093484795158,241.95068319064632,0.7322191965391421,0.02967564,0.265234375,-9.97089313864708,0.15753358602523804,0.0003,0.630852997303009,0.002262662631983403,0.8452619910240173,1.0535815559327601
45,73,1,42606.13674545288,150001,177.03919245934227,216.0324066564944,0.8195029403197184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46,74,9,42966.329244852066,153469,176.70326416731027,245.34665400174288,0.7202187651030897,0.018361183,0.194140625,-9.926887580752373,-0.0009145736694335938,0.0003,3.296595573425293,-0.005049977691669483,0.8421083688735962,1049.525624296069
47,76,9,43326.49920678139,156942,178.66005880300452,199.03082261547067,0.8976502054065131,0.05581545,0.309130859375,-9.84457714855671,0.19818449020385742,0.0003,0.41904181241989136,-0.0012746474603773095,0.8321125507354736,0.9453611593693495
48,78,1,45446.08588719368,160001,178.37415835605682,228.41556217700438,0.780919463875367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49,79,9,45806.20617032051,163475,179.7793340604047,231.31900354182116,0.777192238025103,0.018320007,0.22626953125,-9.706889432668685,0.000567317008972168,0.0003,16.62420654296875,-0.0012529349332908168,0.8206807374954224,1048.603362813592
50,81,9,46166.41001749039,166945,180.66420392040808,205.69574126755467,0.8783079455466835,0.035422187,0.290576171875,-9.684814354777336,0.14500319957733154,0.0003,0.4563043415546417,-0.004487083942512982,0.8182117938995361,1.0477864310145377
51,83,1,48285.39545202255,170001,180.73793520730317,205.68030045010036,0.8787323570209953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52,84,9,48645.50980973244,173485,182.11066449386297,191.35651804974245,0.9516825784137855,0.03501708,0.25361328125,-9.548719608783722,0.0006529092788696289,0.0003,448.71295166015625,0.002711269885185175,0.8063806295394897,924.2357462126762
53,86,9,49005.63925719261,176963,181.49580780625735,225.042601733069,0.8064953320328919,0.025639074,0.248876953125,-9.537973231077194,0.17352205514907837,0.0003,0.41595807671546936,0.006511979299830273,0.8067249059677124,0.7758043183013796
54,87,1,51120.37718963623,180001,181.03303416161108,249.02399008074113,0.7269702573752621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55,89,9,51480.529344797134,183452,181.25624227704273,247.6980740515799,0.7317628244428678,0.047677703,0.322216796875,-9.53581645488739,-0.02516496181488037,0.0003,0.30029624700546265,0.0034744801610941066,0.8077753782272339,0.8459084490314126
56,91,9,51840.682859659195,186928,181.65990043473556,206.56982328608098,0.8794116078762997,0.03839619,0.287646484375,-9.458225658535957,0.1873307228088379,0.0003,0.3690214157104492,0.002234990074794041,0.7986587882041931,0.8321059057489038
57,92,1,53959.26409101486,190001,181.52501144555552,199.2980798938129,0.910821677470616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58,94,9,54319.46976065636,193453,182.00303366204224,218.5553937739124,0.8327547104617228,0.04413901,0.309033203125,-9.44681576192379,-0.06419944763183594,0.0003,0.38607901334762573,0.0019843643967760727,0.8008928298950195,0.977271991968155
